"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"TF"	"SoxN_bind"	"SoxN_target"	"D_bind"	"D_target"
2.11474884852036e-17	0.55237078744142	0.654	0.417	3.69933016071667e-13	9	"phyl"	FALSE	FALSE	FALSE	TRUE	TRUE
2.55625018609738e-17	0.859818644676009	0.714	0.519	4.47164845054015e-13	9	"Pka-R1"	FALSE	FALSE	FALSE	FALSE	FALSE
2.74553817564481e-17	0.463149889269995	0.731	0.511	4.80276993065547e-13	9	"Ssb-c31a"	TRUE	FALSE	FALSE	TRUE	TRUE
3.54211298640652e-17	0.491974724643747	0.995	0.945	6.19621824712092e-13	9	"Act5C"	FALSE	FALSE	FALSE	TRUE	FALSE
3.72142508889812e-17	0.392794092606347	0.923	0.785	6.50988890800948e-13	9	"fs(1)h"	FALSE	FALSE	FALSE	TRUE	FALSE
3.97292604335933e-17	0.572405715917774	0.797	0.639	6.94983952764847e-13	9	"D1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.3020366983111e-16	0.446700489126231	0.61	0.352	2.27765279635562e-12	9	"SelD"	FALSE	TRUE	FALSE	TRUE	FALSE
1.66835231196078e-16	0.643496636655786	0.473	0.242	2.91844869931299e-12	9	"Bx"	FALSE	TRUE	FALSE	FALSE	FALSE
1.75562724201756e-16	0.490730172405337	0.78	0.578	3.07111873446131e-12	9	"Gug"	TRUE	TRUE	FALSE	TRUE	FALSE
1.83853933046922e-16	0.532553663609349	0.703	0.519	3.21615685078981e-12	9	"tsu"	FALSE	FALSE	FALSE	FALSE	FALSE
3.0547879536792e-16	0.453042075648973	0.368	0.16	5.34374056737103e-12	9	"jing"	TRUE	TRUE	FALSE	TRUE	TRUE
3.38652669183877e-16	0.390389633980731	0.819	0.578	5.92405114203356e-12	9	"kuz"	FALSE	FALSE	FALSE	TRUE	FALSE
5.18581379547936e-16	0.515809562927893	0.824	0.587	9.07154407243204e-12	9	"CG13920"	FALSE	FALSE	FALSE	FALSE	FALSE
7.98974512263649e-16	0.411143186194399	0.335	0.136	1.3976461143028e-11	9	"lncRNA:CR44024"	FALSE	FALSE	FALSE	FALSE	FALSE
8.81510807034927e-16	0.528995847187867	0.731	0.548	1.5420268547462e-11	9	"Ref1"	FALSE	FALSE	FALSE	TRUE	FALSE
1.1022952049901e-15	0.722745838304544	0.527	0.306	1.92824500208917e-11	9	"rut"	FALSE	TRUE	FALSE	TRUE	FALSE
1.180988572075e-15	0.668595008404428	0.604	0.374	2.0659033091308e-11	9	"CG5830"	FALSE	FALSE	FALSE	TRUE	TRUE
1.22888847951143e-15	0.632708341700029	0.335	0.135	2.14969461720935e-11	9	"stg"	FALSE	TRUE	FALSE	TRUE	FALSE
1.50008369108374e-15	0.861805346302243	0.571	0.382	2.62409640081278e-11	9	"cora"	FALSE	FALSE	FALSE	FALSE	FALSE
3.64443905715331e-15	0.64139174574585	0.544	0.35	6.37521724267829e-11	9	"kuk"	FALSE	FALSE	FALSE	TRUE	FALSE
3.84004683169593e-15	0.367445201808562	0.907	0.717	6.71739392268568e-11	9	"Nrg"	FALSE	FALSE	FALSE	TRUE	TRUE
4.22300014677906e-15	1.03566645454999	0.495	0.313	7.38729415676061e-11	9	"Mef2"	TRUE	TRUE	FALSE	TRUE	TRUE
4.44191769633729e-15	0.357342868919925	0.621	0.388	7.77024662620282e-11	9	"Srp54"	FALSE	FALSE	FALSE	TRUE	FALSE
8.66546898111088e-15	0.269524607843887	0.258	0.094	1.51585048886573e-10	9	"CG5235"	FALSE	FALSE	FALSE	TRUE	FALSE
1.2802718592983e-14	0.643098522383539	0.484	0.259	2.23957956347052e-10	9	"CG42402"	FALSE	FALSE	FALSE	FALSE	FALSE
1.81917086197619e-14	0.405182452243667	0.769	0.615	3.18227558885495e-10	9	"Pp1-87B"	FALSE	TRUE	FALSE	TRUE	FALSE
2.55256443465221e-14	0.424580436880653	0.83	0.592	4.4652009655371e-10	9	"bsk"	FALSE	FALSE	FALSE	FALSE	FALSE
2.59135713968018e-14	0.418569706865227	0.742	0.578	4.53306104444254e-10	9	"lark"	FALSE	FALSE	FALSE	FALSE	FALSE
2.85371224432676e-14	0.471082568500575	0.753	0.563	4.9919988290008e-10	9	"Jupiter"	FALSE	TRUE	FALSE	TRUE	TRUE
3.0438709005864e-14	0.614470391814873	0.582	0.376	5.32464336639579e-10	9	"Dg"	FALSE	FALSE	FALSE	FALSE	FALSE
4.43249349500475e-14	0.424242135894467	0.522	0.308	7.75376087081182e-10	9	"CG4747"	FALSE	FALSE	FALSE	TRUE	FALSE
5.54189433043713e-14	0.465698915576263	0.659	0.443	9.69443575223367e-10	9	"RhoGDI"	FALSE	FALSE	FALSE	TRUE	FALSE
5.62004633092126e-14	0.507090929505056	0.615	0.429	9.83114704668057e-10	9	"CG1910"	FALSE	FALSE	FALSE	TRUE	TRUE
9.52408611697353e-14	0.356755737204724	0.874	0.704	1.66604838444218e-09	9	"lolal"	FALSE	TRUE	FALSE	TRUE	FALSE
1.05731100397891e-13	0.377702878424876	0.495	0.28	1.84955413926031e-09	9	"CG12391"	TRUE	FALSE	FALSE	FALSE	FALSE
1.10206681694963e-13	0.437293114579439	0.44	0.238	1.92784548288999e-09	9	"SRm160"	FALSE	TRUE	FALSE	FALSE	FALSE
1.38846427365666e-13	1.02655559319438	0.599	0.435	2.4288405539076e-09	9	"CG45263"	FALSE	FALSE	FALSE	FALSE	FALSE
1.88138226333527e-13	0.491327502860878	0.566	0.369	3.29110199325238e-09	9	"CG8289"	FALSE	FALSE	FALSE	TRUE	TRUE
2.48672176916217e-13	0.293142167424134	0.956	0.79	4.35002239079538e-09	9	"nmo"	FALSE	TRUE	FALSE	TRUE	FALSE
4.30697480157923e-13	0.476137331942192	0.44	0.251	7.53419102040255e-09	9	"Chro"	FALSE	FALSE	FALSE	TRUE	FALSE
4.48531700377074e-13	0.340381573551849	0.791	0.592	7.84616503469615e-09	9	"gro"	FALSE	FALSE	FALSE	TRUE	FALSE
7.8431334470982e-13	0.308633690614179	0.912	0.795	1.37199933390089e-08	9	"Arf79F"	FALSE	FALSE	FALSE	FALSE	FALSE
8.49957826062097e-13	0.448448932519871	0.687	0.5	1.48683122513043e-08	9	"Pabp2"	FALSE	FALSE	FALSE	FALSE	FALSE
9.02286710993419e-13	0.420548150221317	0.654	0.476	1.57837014354079e-08	9	"CG8108"	TRUE	FALSE	FALSE	TRUE	FALSE
1.34401115280646e-12	0.436166289790909	0.863	0.646	2.35107870960434e-08	9	"Rbp1-like"	FALSE	FALSE	FALSE	TRUE	TRUE
1.81905006328762e-12	0.371825362554504	0.775	0.565	3.18206427570903e-08	9	"gus"	FALSE	FALSE	FALSE	TRUE	FALSE
1.8244507081452e-12	0.390539564459324	0.61	0.407	3.19151162375839e-08	9	"HDAC1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.88456112956169e-12	0.472276454063772	0.78	0.613	3.29666278394226e-08	9	"SNRPG"	FALSE	FALSE	FALSE	FALSE	FALSE
2.31229575513345e-12	0.390903005605624	0.648	0.466	4.04489896445494e-08	9	"CG3689"	FALSE	TRUE	FALSE	TRUE	TRUE
2.35863895459629e-12	0.310651080572495	0.665	0.442	4.12596712327529e-08	9	"RnpS1"	FALSE	FALSE	FALSE	FALSE	FALSE
3.55452511305474e-12	0.297123952802658	0.78	0.56	6.21793078026665e-08	9	"Arl6IP1"	FALSE	FALSE	FALSE	FALSE	FALSE
3.66220784740059e-12	0.297800055746207	0.324	0.151	6.40630018745786e-08	9	"Dref"	TRUE	FALSE	FALSE	FALSE	FALSE
6.37630611943919e-12	0.39084033728192	0.687	0.502	1.1154072294735e-07	9	"mago"	FALSE	FALSE	FALSE	FALSE	FALSE
6.9992074369948e-12	0.657763175953731	0.522	0.352	1.2243713569535e-07	9	"cact"	FALSE	TRUE	FALSE	TRUE	FALSE
7.40296225975615e-12	0.361063610835111	0.956	0.901	1.29500018809914e-07	9	"tsr"	FALSE	TRUE	FALSE	FALSE	FALSE
7.43780169870043e-12	0.465465400303315	0.753	0.567	1.30109465115367e-07	9	"Lis-1"	FALSE	TRUE	FALSE	TRUE	FALSE
9.86225670077026e-12	0.746685645897618	0.258	0.105	1.72520456466574e-07	9	"tap"	TRUE	FALSE	FALSE	FALSE	FALSE
1.03772177868658e-11	0.37202024533294	0.835	0.652	1.81528670745644e-07	9	"p120ctn"	FALSE	FALSE	FALSE	TRUE	FALSE
1.04389924798927e-11	0.352094674015865	0.643	0.443	1.82609295450763e-07	9	"CG17202"	FALSE	FALSE	FALSE	FALSE	FALSE
1.06160076642999e-11	0.304747233328712	0.379	0.193	1.85705822071597e-07	9	"CG11504"	FALSE	FALSE	FALSE	FALSE	FALSE
1.16311074776503e-11	0.341392091952006	0.989	0.903	2.03462963106537e-07	9	"Gbeta13F"	FALSE	FALSE	FALSE	TRUE	FALSE
1.3358330499005e-11	0.34702881977265	0.495	0.289	2.33677275419094e-07	9	"Uch-L5"	FALSE	FALSE	FALSE	FALSE	FALSE
1.50339475260917e-11	0.317560068029155	0.566	0.373	2.62988844073921e-07	9	"CG6617"	FALSE	FALSE	FALSE	FALSE	FALSE
1.63988801565272e-11	0.597805326432632	0.346	0.182	2.8686561057813e-07	9	"CG33090"	FALSE	FALSE	FALSE	FALSE	FALSE
2.19579398495126e-11	1.81208231261129	0.786	0.686	3.84110241787524e-07	9	"jdp"	FALSE	TRUE	TRUE	FALSE	FALSE
2.29831189577849e-11	0.481016139150238	0.379	0.211	4.02043699928531e-07	9	"Cdk1"	FALSE	FALSE	FALSE	FALSE	FALSE
2.59989264616493e-11	0.282833628995829	0.269	0.117	4.54799220593632e-07	9	"pav"	FALSE	FALSE	FALSE	FALSE	FALSE
2.7915010998594e-11	0.355534894365	0.571	0.372	4.88317287398405e-07	9	"osa"	FALSE	TRUE	FALSE	TRUE	FALSE
3.38748991727419e-11	0.276044575729349	0.901	0.817	5.92573611228775e-07	9	"mts"	FALSE	FALSE	FALSE	TRUE	FALSE
3.76493058053728e-11	0.440557342903658	0.692	0.494	6.58599306453386e-07	9	"CG17493"	FALSE	FALSE	FALSE	TRUE	FALSE
5.9443159281339e-11	0.757794701827458	0.5	0.327	1.03983918530846e-06	9	"bma"	FALSE	FALSE	FALSE	FALSE	FALSE
5.96856287393403e-11	0.488254280721641	0.505	0.329	1.04408070353728e-06	9	"Bap60"	FALSE	FALSE	FALSE	TRUE	FALSE
7.18862382715282e-11	0.287402316926306	0.533	0.341	1.25750596608384e-06	9	"CG7154"	FALSE	FALSE	FALSE	FALSE	FALSE
7.38462754845874e-11	0.258927322412345	0.253	0.105	1.29179289705189e-06	9	"CycB"	FALSE	FALSE	FALSE	TRUE	FALSE
1.09556111213015e-10	0.335546175030664	0.473	0.289	1.91646505344926e-06	9	"Brms1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.21981436298988e-10	0.318492588071678	0.929	0.838	2.13382126517819e-06	9	"sqd"	FALSE	TRUE	FALSE	TRUE	FALSE
1.28709242702907e-10	0.336307384758987	0.791	0.625	2.25151078260194e-06	9	"CG33129"	FALSE	TRUE	FALSE	TRUE	TRUE
1.28957211076871e-10	0.323494128288232	0.522	0.328	2.25584849336771e-06	9	"Src64B"	FALSE	TRUE	FALSE	TRUE	FALSE
1.42117603577885e-10	0.395744265382388	0.632	0.448	2.48606323938794e-06	9	"rump"	FALSE	FALSE	FALSE	TRUE	FALSE
1.49694125863369e-10	0.306411545813043	0.516	0.319	2.61859934372791e-06	9	"Oli"	TRUE	FALSE	FALSE	TRUE	TRUE
1.54123258866956e-10	0.589477072114102	0.956	0.901	2.69607816735967e-06	9	"smt3"	FALSE	FALSE	FALSE	TRUE	FALSE
1.58999944075777e-10	0.303562916468515	0.841	0.649	2.78138602171756e-06	9	"Arf102F"	FALSE	FALSE	FALSE	TRUE	FALSE
1.61282950981785e-10	0.347639836613743	0.841	0.626	2.82132266152436e-06	9	"emc"	TRUE	FALSE	FALSE	TRUE	TRUE
1.66418426271974e-10	1.02654568552393	0.61	0.466	2.91115753077565e-06	9	"Rab27"	FALSE	FALSE	FALSE	FALSE	FALSE
1.92006784931617e-10	0.3345169020356	0.813	0.714	3.35877468880877e-06	9	"Rho1"	FALSE	FALSE	FALSE	TRUE	TRUE
2.13265218269032e-10	0.339011404088754	0.731	0.532	3.73064846318017e-06	9	"alpha-Cat"	FALSE	FALSE	FALSE	FALSE	FALSE
2.20803795814302e-10	0.373913805812539	0.269	0.124	3.86252080017959e-06	9	"ase"	TRUE	TRUE	TRUE	FALSE	FALSE
2.22175723787798e-10	0.285212977917448	0.258	0.115	3.88651993621996e-06	9	"pbl"	FALSE	FALSE	FALSE	TRUE	TRUE
2.34568199155861e-10	0.337022913736223	0.813	0.667	4.10330150783347e-06	9	"Rsf1"	FALSE	FALSE	FALSE	TRUE	FALSE
2.41512667635252e-10	0.733872134363363	0.692	0.59	4.22478109494346e-06	9	"rad"	FALSE	TRUE	FALSE	FALSE	FALSE
2.67399421582044e-10	0.358813125906728	0.632	0.465	4.67761808173469e-06	9	"e(r)"	FALSE	FALSE	FALSE	FALSE	FALSE
2.84691408424708e-10	0.391008384924994	0.89	0.76	4.98010680757341e-06	9	"l(3)neo38"	FALSE	FALSE	FALSE	FALSE	FALSE
2.99679515190752e-10	1.28658974640505	0.637	0.521	5.24229375923182e-06	9	"Fas2"	FALSE	TRUE	FALSE	TRUE	TRUE
3.00788006950444e-10	0.633896978350945	0.445	0.286	5.26168460558412e-06	9	"CG42817"	FALSE	FALSE	FALSE	TRUE	TRUE
3.62200917086299e-10	0.339405529501635	0.308	0.15	6.33598064259063e-06	9	"feo"	FALSE	FALSE	FALSE	FALSE	FALSE
3.71274877547283e-10	0.345719442137616	0.626	0.458	6.49471143293463e-06	9	"Phf5a"	FALSE	FALSE	FALSE	FALSE	FALSE
3.88919072038758e-10	0.292433745872173	0.786	0.62	6.80336132717399e-06	9	"Ssdp"	FALSE	FALSE	FALSE	FALSE	FALSE
4.05296853271981e-10	0.292204191366252	0.83	0.62	7.08985785428676e-06	9	"Sema1a"	FALSE	FALSE	FALSE	FALSE	FALSE
4.53123906206431e-10	0.413949116784608	0.665	0.515	7.92649649126909e-06	9	"glo"	FALSE	FALSE	FALSE	TRUE	FALSE
4.77562632470107e-10	0.445208723402092	0.456	0.302	8.35400312979959e-06	9	"Mi-2"	TRUE	FALSE	FALSE	TRUE	FALSE
4.99039762562774e-10	0.353106454224619	0.736	0.551	8.72970256651061e-06	9	"Mob4"	FALSE	FALSE	FALSE	TRUE	TRUE
5.74010823901121e-10	0.499434295553923	0.434	0.268	1.00411713425023e-05	9	"CG3530"	FALSE	FALSE	FALSE	FALSE	FALSE
6.21418568841442e-10	0.306649948058823	0.566	0.366	1.08704750247433e-05	9	"ens"	FALSE	TRUE	FALSE	TRUE	FALSE
6.56662091359128e-10	0.33747168278314	0.445	0.272	1.14869899641452e-05	9	"CG7483"	FALSE	FALSE	FALSE	FALSE	FALSE
7.58552273404941e-10	0.661008950745442	0.555	0.397	1.32693549186726e-05	9	"wry"	FALSE	TRUE	FALSE	FALSE	FALSE
9.74515820901246e-10	0.31157064570458	0.813	0.632	1.70472052550255e-05	9	"Ntf-2"	FALSE	FALSE	FALSE	TRUE	FALSE
9.7751544531561e-10	0.324584100078045	0.445	0.269	1.7099677684906e-05	9	"Prp19"	FALSE	FALSE	FALSE	FALSE	FALSE
1.00345897314301e-09	0.422363348733737	0.412	0.245	1.75535078171906e-05	9	"ewg"	TRUE	FALSE	FALSE	FALSE	FALSE
1.07610816123383e-09	0.360218023819808	0.401	0.226	1.88243600644634e-05	9	"bru1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.22809746380304e-09	0.469115210843888	0.527	0.376	2.14831089343065e-05	9	"loqs"	FALSE	FALSE	FALSE	FALSE	FALSE
1.27957700005177e-09	0.319614540830953	0.593	0.4	2.23836404619057e-05	9	"lig"	FALSE	FALSE	FALSE	TRUE	FALSE
1.34542001613112e-09	0.510677323567081	0.313	0.163	2.35354323421817e-05	9	"Dl"	FALSE	TRUE	TRUE	TRUE	TRUE
1.42841593069716e-09	0.805910656183063	0.945	0.889	2.49872798756855e-05	9	"HmgD"	FALSE	FALSE	FALSE	TRUE	TRUE
1.44624280132329e-09	0.322074985197213	0.577	0.424	2.52991253235484e-05	9	"Bin1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.53434908631212e-09	0.343004401551513	0.533	0.354	2.68403685668579e-05	9	"Cip4"	FALSE	TRUE	FALSE	TRUE	FALSE
1.60631472482799e-09	0.266648038853006	0.577	0.386	2.8099263481416e-05	9	"CG8188"	FALSE	TRUE	FALSE	TRUE	FALSE
2.33542315712431e-09	0.334422024757285	0.604	0.448	4.08535572875755e-05	9	"Rpt3"	FALSE	FALSE	FALSE	TRUE	TRUE
2.5409674366759e-09	0.927790520563785	0.566	0.497	4.44491433697715e-05	9	"CG32700"	FALSE	FALSE	FALSE	TRUE	TRUE
3.11315977771147e-09	0.264534798521589	0.797	0.583	5.44585039915067e-05	9	"CG18815"	FALSE	FALSE	FALSE	FALSE	FALSE
3.22484759766959e-09	0.436284439496643	0.747	0.582	5.64122590260341e-05	9	"sgg"	FALSE	TRUE	FALSE	TRUE	TRUE
3.99133133272614e-09	0.294994245971014	0.5	0.319	6.98203590033783e-05	9	"HIP-R"	FALSE	FALSE	FALSE	FALSE	FALSE
4.24156959504141e-09	0.311591996338856	0.302	0.154	7.41977769260594e-05	9	"borr"	FALSE	FALSE	FALSE	FALSE	FALSE
4.33508084005495e-09	0.302742407963333	0.599	0.42	7.58335691350812e-05	9	"Rpt4"	FALSE	FALSE	FALSE	FALSE	FALSE
4.56523791767249e-09	0.262487495426598	0.478	0.308	7.98597068938449e-05	9	"snRNP-U1-C"	FALSE	FALSE	FALSE	FALSE	FALSE
5.44462513853145e-09	0.30590297633601	0.341	0.188	9.52428275483306e-05	9	"Adar"	FALSE	FALSE	FALSE	TRUE	FALSE
6.41443772112462e-09	0.316374027363357	0.418	0.254	0.000112207759055633	9	"Iswi"	FALSE	FALSE	FALSE	FALSE	FALSE
6.46187998809654e-09	0.481579593699927	0.857	0.74	0.000113037666631773	9	"CG7646"	FALSE	FALSE	FALSE	FALSE	FALSE
7.57914748090084e-09	0.336706751623404	0.407	0.25	0.000132582026883398	9	"Alh"	TRUE	FALSE	FALSE	TRUE	TRUE
8.04442546034995e-09	0.323523811910346	0.643	0.461	0.000140721134577902	9	"Gprk2"	FALSE	TRUE	FALSE	TRUE	FALSE
9.22618400891164e-09	0.280487086727166	0.462	0.29	0.000161393636867891	9	"XNP"	FALSE	FALSE	FALSE	TRUE	FALSE
9.82955852793813e-09	0.39670858915497	0.291	0.151	0.000171948467329222	9	"ftz-f1"	TRUE	TRUE	TRUE	FALSE	FALSE
9.83015717600181e-09	0.254400794392921	0.379	0.219	0.0001719589394798	9	"Cypl"	FALSE	FALSE	FALSE	FALSE	FALSE
9.92050400684003e-09	0.315024798551806	0.593	0.439	0.000173539376591653	9	"mod(mdg4)"	FALSE	FALSE	FALSE	TRUE	TRUE
1.00653312594616e-08	0.531499946394308	0.566	0.409	0.000176072839721761	9	"VAChT"	FALSE	FALSE	FALSE	FALSE	FALSE
1.10148450228589e-08	0.373378154738859	0.484	0.314	0.00019268268398487	9	"Rpt5"	FALSE	FALSE	FALSE	FALSE	FALSE
1.44864758102863e-08	0.271296286203737	0.5	0.33	0.000253411921349338	9	"ssx"	FALSE	FALSE	FALSE	TRUE	FALSE
1.50081697983089e-08	0.291738822970124	0.692	0.547	0.000262537914281817	9	"U2af50"	FALSE	FALSE	FALSE	FALSE	FALSE
1.75304032902054e-08	0.361377744846873	0.484	0.328	0.000306659344755563	9	"CG10139"	FALSE	FALSE	FALSE	TRUE	FALSE
1.75533641646835e-08	0.403486049651227	0.412	0.269	0.000307060999332808	9	"M1BP"	TRUE	FALSE	FALSE	FALSE	FALSE
1.87334511967156e-08	0.442852092587113	0.412	0.267	0.000327704261784145	9	"pzg"	FALSE	FALSE	FALSE	FALSE	FALSE
1.92302096560987e-08	0.58687937802019	0.588	0.436	0.000336394057514135	9	"br"	TRUE	TRUE	TRUE	TRUE	FALSE
2.06418156641353e-08	0.510327316962073	0.775	0.665	0.000361087281412719	9	"Su(var)205"	TRUE	FALSE	FALSE	TRUE	FALSE
2.20775855035013e-08	0.314659673820582	0.489	0.338	0.000386203203212749	9	"Map60"	FALSE	FALSE	FALSE	TRUE	FALSE
2.22021142774785e-08	0.37058561814341	0.313	0.173	0.000388381585055931	9	"CG13921"	FALSE	TRUE	FALSE	TRUE	FALSE
2.53651780271468e-08	0.614173798389356	0.56	0.44	0.00044371305922888	9	"Rab26"	FALSE	TRUE	FALSE	FALSE	FALSE
2.56765165945866e-08	0.284543619921667	0.588	0.413	0.000449159304789103	9	"Dbp80"	FALSE	FALSE	FALSE	FALSE	FALSE
2.80479190723049e-08	0.293903186024103	0.687	0.504	0.000490642248331829	9	"CG5885"	FALSE	FALSE	FALSE	TRUE	TRUE
3.03117047680892e-08	0.405566930250907	0.989	0.873	0.000530242651508184	9	"fax"	FALSE	TRUE	FALSE	TRUE	FALSE
3.29095352685975e-08	0.260087953975893	0.742	0.586	0.000575686500453575	9	"Pp2A-29B"	FALSE	FALSE	FALSE	FALSE	FALSE
3.2927833432604e-08	0.296623217534033	0.615	0.452	0.000576006590236541	9	"Rpt6"	FALSE	FALSE	FALSE	FALSE	FALSE
3.33445433002367e-08	0.25291256895534	0.286	0.148	0.00058329609595104	9	"E2f2"	TRUE	FALSE	FALSE	TRUE	TRUE
3.39410562315712e-08	0.251357110785135	0.412	0.249	0.000593730896658874	9	"woc"	TRUE	FALSE	FALSE	FALSE	FALSE
3.401115580689e-08	0.670581105363199	0.319	0.178	0.000594957148529927	9	"lncRNA:alphagamma-element:CR32865"	FALSE	FALSE	FALSE	FALSE	FALSE
4.00161877526189e-08	0.339994625701619	0.764	0.641	0.000700003172356563	9	"SF2"	FALSE	FALSE	FALSE	FALSE	FALSE
4.20176781690852e-08	0.40447794793361	0.368	0.218	0.000735015244211807	9	"N"	FALSE	TRUE	FALSE	TRUE	FALSE
4.29997713642872e-08	0.302402856998407	0.396	0.243	0.000752195000475476	9	"U2A"	FALSE	TRUE	FALSE	FALSE	FALSE
4.76250181125616e-08	0.395570100703953	0.495	0.359	0.00083310444184304	9	"Amun"	FALSE	FALSE	FALSE	FALSE	FALSE
6.47217883889825e-08	0.25397849467905	0.599	0.425	0.00113217824428847	9	"Rpt2"	FALSE	FALSE	FALSE	TRUE	FALSE
6.47434384011409e-08	0.37320716275631	0.544	0.404	0.00113255696795116	9	"Bap55"	FALSE	FALSE	FALSE	FALSE	FALSE
6.64488900436132e-08	0.300756930030174	0.423	0.275	0.00116239043353293	9	"CG17343"	FALSE	FALSE	FALSE	TRUE	TRUE
6.69487333385637e-08	0.722632453829982	0.72	0.712	0.00117113419229149	9	"cpo"	FALSE	FALSE	FALSE	FALSE	FALSE
6.89077910830515e-08	0.309103826712749	0.516	0.35	0.00120540398941582	9	"CG5934"	FALSE	FALSE	FALSE	TRUE	FALSE
7.07598532877397e-08	0.27476560528305	0.637	0.463	0.00123780211356243	9	"Kap-alpha3"	FALSE	FALSE	FALSE	TRUE	FALSE
7.1137698132802e-08	0.494851609831785	0.758	0.641	0.0012444117534371	9	"CG43324"	FALSE	FALSE	FALSE	FALSE	FALSE
7.63588454363666e-08	0.289965451165045	0.484	0.326	0.00133574528321836	9	"dock"	FALSE	TRUE	FALSE	TRUE	FALSE
8.22278870629195e-08	0.396804863712914	0.665	0.554	0.00143841242839165	9	"SC35"	FALSE	FALSE	FALSE	FALSE	TRUE
8.76849734465496e-08	0.252158411551101	0.555	0.391	0.00153387324050049	9	"Rpn7"	FALSE	TRUE	FALSE	FALSE	FALSE
9.0143962814431e-08	0.56021666971306	0.401	0.262	0.00157688834151284	9	"CG17778"	FALSE	FALSE	FALSE	FALSE	FALSE
9.61498603378134e-08	0.294853455786444	0.588	0.435	0.00168194950688937	9	"spidey"	FALSE	FALSE	FALSE	FALSE	FALSE
1.06370109737824e-07	0.339139285025549	0.522	0.374	0.00186073232964375	9	"Pop2"	FALSE	FALSE	FALSE	FALSE	FALSE
1.06807310726307e-07	0.384370835842864	0.615	0.477	0.0018683802865353	9	"TER94"	FALSE	FALSE	FALSE	TRUE	TRUE
1.07964734821284e-07	0.348220455144137	0.588	0.443	0.00188862710622872	9	"alpha-Spec"	FALSE	FALSE	FALSE	TRUE	FALSE
1.12094184624923e-07	0.269522940215777	0.434	0.277	0.00196086357164378	9	"CoRest"	FALSE	FALSE	FALSE	FALSE	FALSE
1.17814728420585e-07	0.258433970620435	0.346	0.201	0.0020609330442613	9	"RanGAP"	FALSE	FALSE	FALSE	FALSE	FALSE
1.30748171189978e-07	0.260317199588426	0.654	0.502	0.00228717775862628	9	"CG43736"	FALSE	TRUE	FALSE	TRUE	FALSE
1.31290521134232e-07	0.30546762079806	0.643	0.487	0.00229666508620112	9	"Prosalpha3"	FALSE	FALSE	FALSE	FALSE	FALSE
1.3240082110186e-07	0.270985537445655	0.286	0.155	0.00231608756353483	9	"msb1l"	FALSE	FALSE	FALSE	FALSE	FALSE
1.50396318032443e-07	0.344529745036348	0.588	0.432	0.00263088279134153	9	"CG14762"	FALSE	FALSE	FALSE	FALSE	FALSE
1.59726715738174e-07	0.278275157174185	0.429	0.283	0.00279409943840787	9	"Pp4-19C"	FALSE	FALSE	FALSE	FALSE	FALSE
1.82904281067349e-07	0.297452355861882	0.912	0.812	0.00319954458871114	9	"Ggamma1"	FALSE	FALSE	FALSE	FALSE	FALSE
2.02827791069168e-07	0.267099623298384	0.549	0.383	0.00354806654917295	9	"puc"	FALSE	TRUE	FALSE	TRUE	FALSE
2.07692454885659e-07	0.32799701554051	0.527	0.385	0.00363316411331483	9	"Rpn6"	FALSE	TRUE	FALSE	TRUE	FALSE
2.08896660969836e-07	0.288039808008912	0.615	0.488	0.00365422929034534	9	"Nedd8"	FALSE	FALSE	FALSE	FALSE	FALSE
2.17959385101943e-07	0.324182329798463	0.566	0.424	0.00381276352358829	9	"Rpn11"	FALSE	TRUE	FALSE	FALSE	FALSE
2.18380938734767e-07	0.411643223918294	0.593	0.48	0.00382013776128727	9	"SmF"	FALSE	FALSE	FALSE	FALSE	FALSE
2.86461721211263e-07	0.272816369120916	0.258	0.137	0.00501107488914863	9	"mim"	FALSE	FALSE	FALSE	FALSE	FALSE
3.17400180405189e-07	0.51062616263288	0.566	0.462	0.00555228135582796	9	"Cdk5alpha"	FALSE	FALSE	FALSE	FALSE	FALSE
3.26979269538395e-07	0.64008771719145	0.489	0.378	0.00571984836203514	9	"fz"	FALSE	TRUE	FALSE	TRUE	TRUE
3.66100905025852e-07	0.25152473261605	0.423	0.278	0.00640420313161723	9	"CG10555"	FALSE	FALSE	FALSE	FALSE	FALSE
3.97592377406244e-07	0.349206895856726	0.379	0.246	0.00695508345796743	9	"CG14440"	FALSE	FALSE	FALSE	FALSE	FALSE
4.21474224367174e-07	0.729411930812802	0.544	0.486	0.00737284860685498	9	"Nrt"	FALSE	TRUE	FALSE	TRUE	TRUE
5.50668581571846e-07	0.468092819688771	0.39	0.266	0.00963284549743631	9	"CG12194"	FALSE	TRUE	FALSE	TRUE	TRUE
5.50808337364439e-07	0.272802753393968	0.593	0.451	0.00963529024551613	9	"Arp1"	FALSE	FALSE	FALSE	FALSE	FALSE
5.70903210982937e-07	0.356350511083559	0.478	0.34	0.00998680986972452	9	"Eps-15"	FALSE	FALSE	FALSE	FALSE	FALSE
6.17307678115925e-07	0.574999424842515	0.588	0.528	0.0107985632132819	9	"Set"	FALSE	FALSE	FALSE	TRUE	FALSE
