"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"105"	0	0.310525798940572	0.992	0.985	0	"1"	"mt:CoI"
"106"	0	0.308300476492581	0.991	0.985	0	"1"	"mt:CoII"
"107"	1.64277547082261e-297	0.892994450715172	0.407	0.324	2.39680941193019e-293	"1"	"sta"
"108"	4.34372822905984e-248	1.13805767351672	0.257	0.158	6.33749948619831e-244	"1"	"CG10527"
"109"	4.94682835215418e-248	0.858744710382992	0.412	0.35	7.21742256579294e-244	"1"	"COX5A"
"110"	4.03228960469681e-240	1.00184846318481	0.349	0.273	5.88311053325264e-236	"1"	"RpS10b"
"111"	7.6736313405324e-226	0.937419436540187	0.376	0.31	1.11958281258368e-221	"1"	"RpS26"
"112"	1.62985248390599e-222	0.994380539706165	0.362	0.295	2.37795477401884e-218	"1"	"RpL37A"
"113"	7.51602703034117e-218	0.931049311776828	0.356	0.289	1.09658834372678e-213	"1"	"RFeSP"
"114"	4.23848979931177e-203	0.852335032304945	0.259	0.16	6.18395661719587e-199	"1"	"Pdf"
"115"	3.49945526040673e-196	0.997458261272451	0.332	0.269	5.10570522493341e-192	"1"	"RpL18"
"116"	2.88644151473007e-193	0.8961218720115	0.372	0.321	4.21131816999118e-189	"1"	"RpL6"
"117"	5.26845323871798e-188	0.857626719474232	0.37	0.318	7.68667327528953e-184	"1"	"ATPsynB"
"118"	1.08708842759675e-185	0.963039619999498	0.337	0.277	1.58606201586366e-181	"1"	"RpL13A"
"119"	9.91315195326685e-182	0.846335903737175	0.383	0.34	1.44632886998163e-177	"1"	"RpS8"
"120"	8.94192071663312e-167	0.542642073036895	0.505	0.51	1.30462623255677e-162	"1"	"COX8"
"121"	3.66888633624569e-132	0.541972735928161	0.336	0.257	5.35290516458246e-128	"1"	"Orcokinin"
"122"	1.69235898563696e-118	0.324160007304246	0.133	0.258	2.46915176004433e-114	"1"	"ND-AGGG"
"123"	2.087372832881e-112	0.474775074057696	0.366	0.297	3.04547696317337e-108	"1"	"Lk"
"124"	3.81718332648097e-104	0.493357151791456	0.493	0.509	5.56927047333573e-100	"1"	"mt:ND4"
"125"	3.12747862168097e-100	0.332915176619921	0.167	0.302	4.56299130903254e-96	"1"	"CG6044"
"126"	6.64443412837509e-96	0.93328901904316	0.295	0.263	9.69422939329925e-92	"1"	"RpLP2"
"127"	1.24520344826855e-93	0.422154362743924	0.349	0.291	1.81675183102381e-89	"1"	"CG13056"
"128"	6.80829121981725e-91	0.467744178755045	0.138	0.254	9.93329688971337e-87	"1"	"ND-30"
"129"	4.22712659619773e-88	0.450572400230274	0.14	0.254	6.16737770385249e-84	"1"	"bic"
"130"	3.30836633841407e-87	0.468060321087591	0.138	0.252	4.82690648774612e-83	"1"	"CG33199"
"131"	1.98086257114015e-80	0.859556882923363	0.307	0.29	2.89007849129347e-76	"1"	"RpL13"
"132"	7.85955203688144e-79	0.304452927371949	0.209	0.356	1.146708642181e-74	"1"	"CG7781"
