"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Jarid2"	4.6725637073596e-261	0.291469642225549	0.267	0.054	6.81727044903766e-257	"6"	"Jarid2"
"Cka"	3.28992109492678e-259	0.250738086202317	0.307	0.07	4.79999487749818e-255	"6"	"Cka"
"beat-IIIb2"	4.73790378924077e-259	0.322055532417547	0.481	0.144	6.91260162850228e-255	"6"	"beat-IIIb"
"GABA-B-R12"	1.38038688968249e-258	0.275511073361036	0.478	0.144	2.01398447204675e-254	"6"	"GABA-B-R1"
"Wdr622"	4.39799261398044e-258	0.26563755425769	0.446	0.128	6.41667122379746e-254	"6"	"Wdr62"
"CG34114"	8.79365636585253e-257	0.360559692185504	0.352	0.089	1.28299446377788e-252	"6"	"CG34114"
"CG8963"	9.69229160665929e-257	0.290753318003804	0.282	0.061	1.41410534541159e-252	"6"	"CG8963"
"CG72153"	4.2717839296591e-256	0.306231109932847	0.919	0.372	6.23253275337262e-252	"6"	"CG7215"
"CG44247"	1.13394201409373e-255	0.272505045511209	0.259	0.053	1.65442139856276e-251	"6"	"CG44247"
"mamo2"	1.61673084266136e-255	0.670757864365302	0.587	0.206	2.35881029944293e-251	"6"	"mamo"
"Ca-alpha1D2"	3.52436434690025e-255	0.273839585239444	0.484	0.147	5.14204758212747e-251	"6"	"Ca-alpha1D"
"Hers"	3.19921477590265e-254	0.274452621768225	0.331	0.08	4.66765435804196e-250	"6"	"Hers"
"nej1"	5.0955336502011e-254	0.29412829975197	0.337	0.082	7.43438359564341e-250	"6"	"nej"
"rdgB"	6.23451606170565e-254	0.281108929981683	0.395	0.108	9.09615893402854e-250	"6"	"rdgB"
"Rab261"	7.1063796091469e-254	0.254858301301293	0.419	0.117	1.03682078497453e-249	"6"	"Rab26"
"CG37031"	9.08435926540123e-254	0.252265478319016	0.343	0.085	1.32540801682204e-249	"6"	"CG3703"
"Mp"	9.65958788046051e-254	0.335199842588536	0.33	0.079	1.40933387175919e-249	"6"	"Mp"
"CG31690"	1.12560520939081e-251	0.290073572361065	0.263	0.054	1.6422580005012e-247	"6"	"CG31690"
"Myc"	4.30675558409422e-251	0.261289118464883	0.275	0.059	6.28355639719347e-247	"6"	"Myc"
"dock"	6.6346663037097e-250	0.253919999347392	0.272	0.059	9.67997813711246e-246	"6"	"dock"
"COX43"	1.47705540888568e-249	0.344014249985136	0.948	0.376	2.15502384156421e-245	"6"	"COX4"
"crp1"	6.78407391249263e-248	0.277479679673006	0.33	0.081	9.89796383832675e-244	"6"	"crp"
"Rdl2"	4.49616921840282e-247	0.468479626344648	0.987	0.411	6.55991088964971e-243	"6"	"Rdl"
"AP-1gamma2"	1.26508084898479e-246	0.260013679217657	0.415	0.118	1.8457529586688e-242	"6"	"AP-1gamma"
"Toll-62"	1.47956454975897e-245	0.285073360424415	0.545	0.18	2.15868467809833e-241	"6"	"Toll-6"
"RpS210"	4.85162718209137e-245	0.336053236032622	0.96	0.386	7.0785240586713e-241	"6"	"RpS2"
"eys2"	1.00810314558376e-244	0.440918907053354	0.461	0.141	1.47082248940671e-240	"6"	"eys"
"CG58901"	1.02564721328486e-244	0.261742153324596	0.411	0.117	1.49641928418261e-240	"6"	"CG5890"
"Ih2"	2.33031337939095e-244	0.304620966637587	0.925	0.367	3.39992722053139e-240	"6"	"Ih"
"enc2"	6.12688418221189e-244	0.257662444455234	0.407	0.115	8.93912402184715e-240	"6"	"enc"
"CG94251"	9.32082314300813e-243	0.251973686912529	0.361	0.095	1.35990809656489e-238	"6"	"CG9425"
"Rim21"	8.55490158324337e-242	0.26008183622112	0.31	0.074	1.24816014099521e-237	"6"	"Rim2"
"hep"	1.02660741366663e-238	0.27637106758244	0.273	0.06	1.49782021653961e-234	"6"	"hep"
"Antp2"	1.20664740524228e-237	0.629473421733898	0.596	0.219	1.76049856424849e-233	"6"	"Antp"
"CG100821"	2.90607872544667e-236	0.266152777312155	0.336	0.086	4.2399688604267e-232	"6"	"CG10082"
"CG10089"	3.9512478942797e-236	0.427628298987659	0.264	0.058	5.76487067775408e-232	"6"	"CG10089"
"NFAT"	6.08439926796821e-235	0.256486996887903	0.256	0.054	8.87713853196562e-231	"6"	"NFAT"
"beat-VI1"	1.33293958693993e-233	0.310801069742425	0.327	0.083	1.94475885734535e-229	"6"	"beat-VI"
"corto1"	4.22831859118193e-232	0.25153449448869	0.379	0.106	6.16911682453443e-228	"6"	"corto"
"CG3726"	2.26146519687094e-231	0.342276175651746	0.338	0.089	3.2994777222347e-227	"6"	"CG3726"
"luna2"	3.50728743354842e-231	0.309475518810381	0.51	0.169	5.11713236554715e-227	"6"	"luna"
"Set11"	3.77084946369851e-229	0.273442714389694	0.321	0.082	5.50166936753613e-225	"6"	"Set1"
"para2"	8.19824331013503e-229	0.266580977761098	0.903	0.362	1.1961236989487e-224	"6"	"para"
"CG137392"	4.8849962952324e-228	0.416907224535287	0.461	0.147	7.12720959474407e-224	"6"	"CG13739"
"east"	2.42831458413669e-227	0.257533697278961	0.301	0.074	3.54291097825543e-223	"6"	"east"
"scaf61"	1.06724641509676e-226	0.283487154586717	0.37	0.103	1.55711251962618e-222	"6"	"scaf6"
"fl(2)d"	1.37716700746336e-226	0.3015590730415	0.304	0.075	2.00928666388904e-222	"6"	"fl(2)d"
"Mnt"	3.75957629087488e-224	0.27732889679545	0.298	0.073	5.48522180838645e-220	"6"	"Mnt"
"CG31760"	8.32916817413814e-223	0.287067702049709	0.267	0.061	1.21522563660675e-218	"6"	"CG31760"
"pum2"	9.16333252852614e-221	0.418448815120616	0.997	0.47	1.33693021591196e-216	"6"	"pum"
"nAChRalpha12"	2.03171120497513e-219	0.290173213664778	0.435	0.136	2.96426664805871e-215	"6"	"nAChRalpha1"
"CG34384"	1.63195094854628e-214	0.272293312287745	0.251	0.056	2.38101643392903e-210	"6"	"CG34384"
"dpr20"	3.67085206943477e-212	0.309973849881595	0.27	0.065	5.35577316930533e-208	"6"	"dpr20"
"beat-Va"	1.81940090214779e-211	0.274553525517044	0.255	0.059	2.65450591623363e-207	"6"	"beat-Va"
"DIP-gamma1"	1.3424321195531e-209	0.335402907537202	0.294	0.075	1.95860846242797e-205	"6"	"DIP-gamma"
"Nlg4"	7.07207033844025e-209	0.333274473924611	0.294	0.075	1.03181506237843e-204	"6"	"Nlg4"
"Sap471"	2.25520431726043e-208	0.467031778151734	0.989	0.487	3.29034309888297e-204	"6"	"Sap47"
"Pde1c1"	9.53011371548166e-208	0.266207912988922	0.308	0.08	1.39044359108878e-203	"6"	"Pde1c"
"blw3"	1.1411822246669e-207	0.268429776365807	0.937	0.403	1.664984865789e-203	"6"	"blw"
"lilli"	2.01196698761909e-206	0.266795675606258	0.308	0.081	2.93545983493625e-202	"6"	"lilli"
"Sema2b"	1.73351133184087e-205	0.350260611556575	0.282	0.071	2.52919303315583e-201	"6"	"Sema2b"
"Hsp23"	3.05197983525641e-204	0.38897081649582	0.275	0.068	4.4528385796391e-200	"6"	"Hsp23"
"Ggamma12"	3.25592510036572e-204	0.252339705319059	0.944	0.407	4.75039472143358e-200	"6"	"Ggamma1"
"CG153121"	4.31279666072305e-204	0.297612092417561	0.326	0.09	6.29237032799493e-200	"6"	"CG15312"
"side2"	8.55366615421956e-204	0.281599113496459	0.516	0.182	1.24797989190063e-199	"6"	"side"
"Unr2"	7.1936907004506e-202	0.278620542276028	0.968	0.418	1.04955947319574e-197	"6"	"Unr"
"5-HT1A2"	2.63311420018685e-200	0.358090543064462	0.361	0.107	3.84171361807261e-196	"6"	"5-HT1A"
"miple11"	3.01919231043765e-198	0.377672712920977	0.971	0.459	4.40500158092854e-194	"6"	"miple1"
"CG43759"	1.88637719744955e-197	0.294829848121582	0.292	0.076	2.7522243310789e-193	"6"	"CG43759"
"dpr132"	1.30577908458606e-194	0.287387058467162	0.524	0.19	1.90513168441106e-190	"6"	"dpr13"
"ctp1"	2.19742131306815e-194	0.380123054622334	0.985	0.472	3.20603769576643e-190	"6"	"ctp"
"Ubx1"	2.09508016092478e-190	0.463040036943856	0.349	0.104	3.05672195478925e-186	"6"	"Ubx"
"14-3-3epsilon1"	1.73344774940703e-189	0.270105658442476	0.951	0.438	2.52910026638486e-185	"6"	"14-3-3epsilon"
"roX12"	3.55954788934603e-182	0.438972838470207	0.996	0.661	5.19338037055585e-178	"6"	"roX1"
"CG422381"	6.33777629438714e-174	0.282774176035108	0.289	0.081	9.24681561351084e-170	"6"	"CG42238"
"Bx1"	1.85124021782632e-173	0.380046541377418	0.303	0.088	2.70095947780861e-169	"6"	"Bx"
"Corin"	5.44749015574374e-173	0.316799064726174	0.32	0.097	7.94788813723011e-169	"6"	"Corin"
"fz"	2.41130664486661e-168	0.260202874266403	0.261	0.07	3.51809639486038e-164	"6"	"fz"
"Flo2"	7.63753284413042e-164	0.262337482000835	0.27	0.076	1.11431604195863e-159	"6"	"Flo2"
"fru"	1.29691210329998e-160	0.33369605075414	0.256	0.071	1.89219475871467e-156	"6"	"fru"
"CG98212"	6.57394332607212e-146	0.387661570238778	0.995	0.543	9.59138331273922e-142	"6"	"CG9821"
"Cam1"	3.54846871601176e-130	0.352193425974753	0.997	0.709	5.17721585666116e-126	"6"	"Cam"
"Nplp12"	1.34036843849454e-101	0.878701347569401	0.628	0.287	1.95559755176353e-97	"6"	"Nplp1"
"jim2"	2.60814551844175e-101	0.250882237646289	0.989	0.536	3.80528431140651e-97	"6"	"jim"
"pros2"	2.67827554126942e-60	0.265339627056574	0.79	0.497	3.90760401471209e-56	"6"	"pros"
"CG9394"	0	3.06654381988283	0.697	0.068	0	"7"	"CG9394"
"Tsp5D"	0	2.68596807577444	0.624	0.039	0	"7"	"Tsp5D"
"Gat"	0	2.6577249317962	0.788	0.135	0	"7"	"Gat"
"Eaat1"	0	2.49827065238286	0.525	0.029	0	"7"	"Eaat1"
"CG15209"	0	2.44578308240589	0.581	0.055	0	"7"	"CG15209"
"alrm"	0	2.39680294971843	0.604	0.133	0	"7"	"alrm"
"CG15521"	0	2.31230264914037	0.62	0.094	0	"7"	"CG1552"
"CG13631"	0	2.16472064756048	0.389	0.037	0	"7"	"CG13631"
"CG7607"	0	2.00704124348721	0.544	0.058	0	"7"	"CG7607"
"Gs22"	0	1.94288909914371	0.782	0.173	0	"7"	"Gs2"
"bbc1"	0	1.7453666177561	0.608	0.174	0	"7"	"bbc"
"CAH1"	0	1.73116548993857	0.337	0.043	0	"7"	"CAH1"
"Msr-1101"	0	1.72966916069604	0.367	0.044	0	"7"	"Msr-110"
"CG1537"	0	1.72626773212939	0.298	0.016	0	"7"	"CG1537"
"CG43693"	0	1.66159652395513	0.297	0.027	0	"7"	"CG43693"
"Adgf-D"	0	1.6416073683265	0.275	0.016	0	"7"	"Adgf-D"
"CG14141"	0	1.53400678251481	0.432	0.068	0	"7"	"CG14141"
"ogre"	0	1.46854856288708	0.329	0.043	0	"7"	"ogre"
"vir-11"	0	1.41955634978145	0.463	0.094	0	"7"	"vir-1"
"Rh50"	0	1.38923162372995	0.251	0.028	0	"7"	"Rh50"
"CG1545"	0	1.25168495063743	0.307	0.054	0	"7"	"CG1545"
"mt:lrRNA2"	5.66162199493994e-286	0.917911510585291	0.99	0.743	8.26030649061738e-282	"7"	"mt:lrRNA"
"Chd64"	2.84790626616663e-218	1.34146796601046	0.35	0.099	4.15509524233711e-214	"7"	"Chd64"
"MRE163"	2.3160560998129e-184	0.583092924213426	0.99	0.963	3.37912584962702e-180	"7"	"MRE16"
"RpL221"	3.50102701492163e-182	1.24034205429032	0.514	0.236	5.10799841477066e-178	"7"	"RpL22"
"RpL244"	1.11372392020802e-178	1.00493005038328	0.607	0.311	1.6249231995835e-174	"7"	"RpL24"
"RpS262"	1.96065049906284e-164	0.999306294974297	0.595	0.318	2.86058907813268e-160	"7"	"RpS26"
"CG32982"	3.00708366120163e-153	1.41070721326889	0.348	0.128	4.38733506169318e-149	"7"	"CG32982"
"Sod32"	1.22609189257155e-150	0.811928445660204	0.273	0.076	1.78886807126189e-146	"7"	"Sod3"
"RpLP14"	4.60884819946468e-148	0.898025933830517	0.593	0.323	6.72430952301897e-144	"7"	"RpLP1"
"RpL37A2"	6.2344957604185e-142	0.966632710196003	0.56	0.303	9.09612931445059e-138	"7"	"RpL37A"
"RpL13A4"	7.577875897222e-140	0.953661844636883	0.54	0.285	1.10561209340469e-135	"7"	"RpL13A"
"RpL134"	4.58260126262783e-139	0.991536369746161	0.535	0.288	6.686015242174e-135	"7"	"RpL13"
"Treh"	4.89646221343586e-139	1.15267806759791	0.263	0.08	7.14393836940291e-135	"7"	"Treh"
"nrv22"	3.10618578301103e-130	0.61816746578945	0.452	0.186	4.53192505741309e-126	"7"	"nrv2"
"RpS10b4"	1.00765437622278e-120	0.93601486070148	0.521	0.284	1.47016773490904e-116	"7"	"RpS10b"
"RpL64"	1.41193541747869e-110	0.840269278928756	0.553	0.327	2.06001377410141e-106	"7"	"RpL6"
"CG39402"	4.74011994595028e-110	0.771674825533442	0.265	0.087	6.91583500114145e-106	"7"	"CG3940"
"Gapdh12"	9.20413222422917e-108	1.04380662093992	0.463	0.254	1.34288289151504e-103	"7"	"Gapdh1"
"RpLP22"	4.41817221574282e-105	0.931242406229367	0.481	0.265	6.44611326276877e-101	"7"	"RpLP2"
"RpS83"	7.97934470213214e-102	0.821693323174607	0.559	0.344	1.16418639204108e-97	"7"	"RpS8"
"RpL37a3"	1.68198204249268e-101	0.653648260804792	0.699	0.487	2.45401179999682e-97	"7"	"RpL37a"
"Amph"	9.91441689890168e-100	1.17668064575282	0.269	0.105	1.44651342554976e-95	"7"	"Amph"
"RpL34b2"	5.07398852115577e-98	0.978945545376237	0.437	0.238	7.40294925236627e-94	"7"	"RpL34b"
"RpL184"	1.47041854838734e-96	0.825364720366556	0.49	0.278	2.14534066209713e-92	"7"	"RpL18"
"eIF4A4"	1.6193436739871e-96	0.777080170588417	0.574	0.373	2.36262242034718e-92	"7"	"eIF4A"
"mt:ND62"	2.41396627729571e-96	0.487286590894315	0.636	0.373	3.52197679857445e-92	"7"	"mt:ND6"
"sta4"	1.82248644977893e-94	0.729884593629949	0.56	0.337	2.65900773022745e-90	"7"	"sta"
"RpS211"	9.22846589510956e-94	0.672607565680014	0.626	0.396	1.34643317409648e-89	"7"	"RpS2"
"Adh2"	2.75792350089398e-86	0.427127545312717	0.576	0.318	4.02381038780432e-82	"7"	"Adh"
"Eno3"	2.53021374544073e-84	0.858778657246133	0.486	0.304	3.69158185459802e-80	"7"	"Eno"
"RpL35A3"	6.67305950718655e-84	0.905297700698233	0.416	0.23	9.73599382098517e-80	"7"	"RpL35A"
"RpL173"	1.11933673918055e-78	0.808599951570574	0.464	0.277	1.63311230246442e-74	"7"	"RpL17"
"RpL23A4"	5.03548051269544e-74	0.779430466953352	0.485	0.306	7.34676606802265e-70	"7"	"RpL23A"
"Ald3"	1.47145993698506e-71	0.807704550166237	0.486	0.321	2.1468600480612e-67	"7"	"Ald"
"mt:ND52"	1.46795235789269e-70	0.565762939104564	0.585	0.394	2.14174249016544e-66	"7"	"mt:ND5"
"Capa2"	7.09527345793321e-64	0.516913494290805	0.406	0.222	1.03520039751246e-59	"7"	"Capa"
"ATPsynF4"	1.03763387771759e-53	0.493715392618065	0.547	0.36	1.51390782758997e-49	"7"	"ATPsynF"
"RpS19a3"	1.13404508723953e-50	0.840733616804467	0.341	0.205	1.65457178228248e-46	"7"	"RpS19a"
"RpL282"	8.05837005620584e-49	0.446177198440717	0.625	0.507	1.17571619120043e-44	"7"	"RpL28"
"COX44"	3.11893006780069e-48	0.460132508976334	0.561	0.387	4.55051896892121e-44	"7"	"COX4"
"RpL84"	7.0831956233798e-47	0.612481649408471	0.46	0.32	1.03343824145111e-42	"7"	"RpL8"
"CG423421"	1.4697519179948e-46	1.20113286592147	0.319	0.199	2.14436804835441e-42	"7"	"CG42342"
"Argk2"	1.4867579152504e-38	0.408546682410655	0.657	0.553	2.16917979835033e-34	"7"	"Argk"
"RpL261"	1.72242170351184e-38	0.481303256864905	0.533	0.427	2.51301326542377e-34	"7"	"RpL26"
"RpS14a1"	7.68542334051802e-37	0.628901219508931	0.423	0.309	1.12130326538158e-32	"7"	"RpS14a"
"Oda1"	5.94112401335216e-35	0.424205774395249	0.588	0.499	8.6680999354808e-31	"7"	"Oda"
"Tpi3"	7.80162827135537e-35	0.770608453275213	0.307	0.2	1.13825756479075e-30	"7"	"Tpi"
"mt:ND12"	4.23555612598744e-34	0.323858090536921	0.617	0.501	6.17967638781568e-30	"7"	"mt:ND1"
"Pglym783"	1.08264791222582e-33	0.76143894095719	0.314	0.209	1.57958330393747e-29	"7"	"Pglym78"
"COX5A4"	3.12713052014717e-32	0.43377631678874	0.487	0.36	4.56248342889473e-28	"7"	"COX5A"
"levy4"	4.59170232532001e-30	0.406947156729494	0.499	0.376	6.69929369264189e-26	"7"	"levy"
"mt:ND22"	5.68207039992704e-30	0.552379539778458	0.328	0.217	8.29014071349355e-26	"7"	"mt:ND2"
"RFeSP4"	9.61693401657742e-29	0.486584792430306	0.418	0.301	1.40311067301865e-24	"7"	"RFeSP"
"RpL43"	1.14138505369698e-28	0.725026647240577	0.274	0.179	1.66528079334389e-24	"7"	"RpL4"
"Nplp13"	8.99866242756431e-28	0.487988190671708	0.411	0.294	1.31290484818163e-23	"7"	"Nplp1"
"RpL321"	6.09067527452697e-27	0.418556030800338	0.527	0.449	8.88629522553485e-23	"7"	"RpL32"
"RpL141"	1.01565759895149e-25	0.269908761369841	0.643	0.566	1.48184443687023e-21	"7"	"RpL14"
"RpL191"	1.27576870406174e-24	0.436978264906091	0.479	0.402	1.86134653922608e-20	"7"	"RpL19"
"ATPsynB4"	1.45100913353198e-22	0.405476423299627	0.427	0.327	2.11702232582316e-18	"7"	"ATPsynB"
"Mpcp24"	2.87921126121117e-20	0.484133098274176	0.377	0.297	4.20076923010709e-16	"7"	"Mpcp2"
"Fer2LCH4"	1.06319364761714e-17	0.555931969410544	0.353	0.282	1.55119953187341e-13	"7"	"Fer2LCH"
"Bacc3"	1.64093044832015e-17	0.477364689390008	0.399	0.329	2.39411752409909e-13	"7"	"Bacc"
"RpLP04"	1.17871604931588e-14	0.478485004414588	0.362	0.304	1.71974671595187e-10	"7"	"RpLP0"
"RpS31"	3.44734721482805e-14	0.465450413226512	0.351	0.296	5.02967958643413e-10	"7"	"RpS3"
"UQCR-C23"	6.22233409973477e-14	0.488499525631151	0.296	0.231	9.07838545151303e-10	"7"	"UQCR-C2"
"dally2"	1.12009621057936e-13	0.447850324170986	0.276	0.213	1.63422037123528e-09	"7"	"dally"
"CG67702"	1.57912078344167e-12	0.297739992360149	0.519	0.496	2.3039372230414e-08	"7"	"CG6770"
"CG72154"	2.76190041360044e-11	0.297900761155605	0.441	0.385	4.02961270344305e-07	"7"	"CG7215"
"PyK4"	4.61002336965573e-09	0.406528456498817	0.321	0.278	6.72602409632771e-05	"7"	"PyK"
"Mdh24"	7.91160587571106e-08	0.475414893096682	0.28	0.245	0.00115430329726624	"7"	"Mdh2"
"Sod12"	1.95234470950253e-07	0.407776086465618	0.338	0.311	0.00284847093116419	"7"	"Sod1"
"bic3"	2.77477341814043e-07	0.541764952472409	0.26	0.228	0.00404839441706689	"7"	"bic"
"flw1"	5.17296471533209e-07	0.63309931053074	0.324	0.316	0.00754735551966952	"7"	"flw"
"Rack13"	6.74360002769155e-07	0.36403670326572	0.338	0.313	0.00983891244040197	"7"	"Rack1"
"Tctp1"	1.74575017959081e-05	0.3055207280245	0.26	0.231	0.254704951202299	"7"	"Tctp"
"RpL11"	0.000262744127616402	0.25131849580885	0.335	0.322	1	"7"	"RpL11"
"Prosap2"	0.0034326196378262	0.670539751260059	0.268	0.276	1	"7"	"Prosap"
"caup"	0	2.1653068401847	0.6	0.027	0	"8"	"caup"
"Sp1"	0	2.05464838498831	0.347	0.014	0	"8"	"Sp1"
"ara"	0	1.80890037243814	0.427	0.019	0	"8"	"ara"
"roX13"	3.36280271573061e-257	0.693700029826545	0.927	0.664	4.90632916225096e-253	"8"	"roX1"
"chinmo3"	2.71653549190515e-253	0.827200321748356	0.753	0.322	3.96342528268961e-249	"8"	"chinmo"
"jim3"	1.51919725282697e-248	0.919615044052277	0.9	0.54	2.21650879187455e-244	"8"	"jim"
"Rdl3"	2.00559990202279e-248	0.840237684620484	0.86	0.417	2.92617025705126e-244	"8"	"Rdl"
"Liprin-gamma3"	1.70984193145618e-246	0.792526070958502	0.72	0.3	2.49465937799456e-242	"8"	"Liprin-gamma"
"Syx1A2"	6.44126346961433e-243	0.768661240908359	0.872	0.455	9.39780340216731e-239	"8"	"Syx1A"
"Dscam23"	1.26220838794416e-233	0.999677716799484	0.646	0.261	1.84156203801053e-229	"8"	"Dscam2"
"dati2"	9.45045474105364e-231	0.894965323420738	0.54	0.188	1.37882134671973e-226	"8"	"dati"
"msi2"	8.80719254339286e-219	0.958007048350876	0.669	0.295	1.28496939208102e-214	"8"	"msi"
"sif2"	2.72801933499939e-215	0.753193836771034	0.735	0.329	3.98018020976411e-211	"8"	"sif"
"dysc3"	6.82060220232128e-215	0.701845266499755	0.772	0.349	9.95125861318674e-211	"8"	"dysc"
"Mnn12"	1.87038825529654e-214	0.725711783837475	0.663	0.286	2.72889646447765e-210	"8"	"Mnn1"
"sbb3"	4.09308925043427e-214	0.702787779545178	0.776	0.358	5.97181721638361e-210	"8"	"sbb"
"Cp1102"	1.35666647275093e-210	0.912908916920055	0.5	0.181	1.97937638374361e-206	"8"	"Cp110"
"pan3"	6.3466748394815e-204	0.717702490242667	0.716	0.322	9.2597985908035e-200	"8"	"pan"
"Ih3"	1.21603107521321e-192	0.680947056803251	0.785	0.373	1.77418933873607e-188	"8"	"Ih"
"pros3"	3.59631093920724e-191	0.916102924687152	0.865	0.497	5.24701766030336e-187	"8"	"pros"
"cindr2"	2.54290253431124e-190	0.659458331093247	0.725	0.337	3.71009479756009e-186	"8"	"cindr"
"Glut4EF3"	8.46326598965207e-190	0.702173534141666	0.683	0.313	1.23479050789024e-185	"8"	"Glut4EF"
"qvr3"	3.04548851068516e-189	0.672982636967823	0.723	0.331	4.44336773708964e-185	"8"	"qvr"
"Ten-a3"	1.72668573343205e-185	0.659762469509458	0.797	0.378	2.51923448507736e-181	"8"	"Ten-a"
"spen3"	7.41701286969227e-181	0.631745802969164	0.718	0.335	1.0821421776881e-176	"8"	"spen"
"CG427503"	3.75975937828036e-180	0.866590479883046	0.523	0.206	5.48548893291105e-176	"8"	"CG42750"
"slo3"	5.22259708662926e-180	0.672289025734135	0.671	0.299	7.61976914939208e-176	"8"	"slo"
"nAChRbeta12"	3.87972004800684e-176	0.648751752051041	0.734	0.344	5.66051155004199e-172	"8"	"nAChRbeta1"
"Nlg33"	5.36430561842348e-174	0.783719152991617	0.567	0.236	7.82652189727986e-170	"8"	"Nlg3"
"Ptp99A3"	8.24672559415163e-174	0.725728335936133	0.652	0.293	1.20319726418672e-169	"8"	"Ptp99A"
"Cngl3"	2.7504799700923e-171	0.704833163036507	0.741	0.354	4.01295027636466e-167	"8"	"Cngl"
"Rbp63"	6.63347630052517e-171	0.662561165158281	0.77	0.364	9.67824192246623e-167	"8"	"Rbp6"
"dlg12"	1.98442737130285e-169	0.588398821228348	0.676	0.316	2.89527953473086e-165	"8"	"dlg1"
"Lar2"	1.89357262822865e-164	0.659891693445555	0.618	0.282	2.7627224645856e-160	"8"	"Lar"
"para3"	6.488355409929e-162	0.618703263942906	0.767	0.368	9.46651054308641e-158	"8"	"para"
"NaCP60E3"	2.31728660641185e-154	0.653583285530571	0.629	0.291	3.38092115875488e-150	"8"	"NaCP60E"
"gish2"	1.57273180498669e-152	0.569834176631625	0.578	0.26	2.29461570347559e-148	"8"	"gish"
"fz22"	1.9998283436656e-152	0.81541625083462	0.387	0.138	2.91774955340811e-148	"8"	"fz2"
"CG16773"	2.90036856499662e-152	0.618129124690426	0.549	0.242	4.23163773633007e-148	"8"	"CG1677"
"CG108042"	1.14436396249979e-148	0.560269577426384	0.52	0.218	1.66962702128719e-144	"8"	"CG10804"
"flw2"	8.05684014800094e-146	0.438679673768027	0.648	0.309	1.17549297759334e-141	"8"	"flw"
"cpx2"	1.99683254574685e-145	0.581248188045868	0.873	0.565	2.91337868424466e-141	"8"	"cpx"
"noe1"	4.1072796719653e-144	0.344809380156515	0.999	0.999	5.99252104139738e-140	"8"	"noe"
"Pitslre3"	9.57793833284269e-144	0.691881374946435	0.554	0.253	1.39742120276175e-139	"8"	"Pitslre"
"shep2"	6.37906969580026e-143	0.664592532051764	0.855	0.506	9.30706268617257e-139	"8"	"shep"
"shakB3"	7.11742243501677e-143	0.66467983712061	0.597	0.28	1.03843193326895e-138	"8"	"shakB"
"pum3"	1.52599189225578e-142	0.507931484290781	0.874	0.475	2.22642217080118e-138	"8"	"pum"
"Hk2"	1.48216514195321e-141	0.52425744319638	0.74	0.368	2.16247894210974e-137	"8"	"Hk"
"Syp2"	2.44835762565605e-141	0.555622626438206	0.771	0.4	3.57215377583218e-137	"8"	"Syp"
"cdi2"	8.73733478550499e-140	0.615287063037781	0.523	0.236	1.27477714520518e-135	"8"	"cdi"
"ctp2"	1.05411516405846e-139	0.503801048915103	0.854	0.478	1.53795402436129e-135	"8"	"ctp"
"CG317123"	1.7015768606385e-138	0.611853028493072	0.559	0.259	2.48260063967157e-134	"8"	"CG31712"
"CG423921"	8.57683120091596e-136	0.553095138454216	0.524	0.235	1.25135967221364e-131	"8"	"CG42392"
"CR314513"	2.51745568724717e-134	0.62894653281776	0.79	0.444	3.67296784769363e-130	"8"	"CR31451"
"Sh3"	6.5527563001902e-133	0.487958273817859	0.778	0.382	9.5604714419775e-129	"8"	"Sh"
"nrv31"	4.38647295991563e-131	0.38310862874235	0.963	0.824	6.39986404851691e-127	"8"	"nrv3"
"Rim4"	2.84657191725541e-130	0.618297994770034	0.586	0.282	4.15314842727565e-126	"8"	"Rim"
"nmo3"	1.00931374437438e-128	0.538929142187498	0.604	0.292	1.47258875304222e-124	"8"	"nmo"
"Prosap3"	1.30971408726052e-128	0.502017276761883	0.569	0.27	1.9108728533131e-124	"8"	"Prosap"
"Unr3"	2.01170117069304e-128	0.467321598559802	0.802	0.425	2.93507200804115e-124	"8"	"Unr"
"Aac113"	6.07548377655848e-128	0.58241866869397	0.503	0.23	8.86413082999882e-124	"8"	"Aac11"
"unc-133"	2.16689556985541e-127	0.477896796821521	0.727	0.37	3.16150063641904e-123	"8"	"unc-13"
"hfp3"	2.32977385624151e-127	0.650685637393901	0.524	0.247	3.39914005625636e-123	"8"	"hfp"
"Nipped-B3"	2.89550711188941e-127	0.519024696113094	0.559	0.269	4.22454487624665e-123	"8"	"Nipped-B"
"Pdp12"	9.12864324032908e-127	0.503928815639814	0.861	0.507	1.33186904876401e-122	"8"	"Pdp1"
"Pdcd42"	2.17682225428339e-124	0.427531320965234	0.615	0.303	3.17598366899947e-120	"8"	"Pdcd4"
"roX22"	3.19219170755638e-124	0.561736901627714	0.678	0.347	4.65740770132476e-120	"8"	"roX2"
"zld2"	3.21491107627425e-124	0.708846525595049	0.303	0.1	4.69055526028414e-120	"8"	"zld"
"Eip75B3"	1.73127445556673e-123	0.528268003574866	0.565	0.271	2.52592943067186e-119	"8"	"Eip75B"
"CG450491"	1.68449280345646e-122	0.533395656540915	0.451	0.199	2.45767500024297e-118	"8"	"CG45049"
"Gbeta13F1"	2.13189168346324e-122	0.385307184170005	0.736	0.383	3.11042996617287e-118	"8"	"Gbeta13F"
"CG426133"	2.88657835149783e-122	0.454802904030748	0.547	0.256	4.21151781483533e-118	"8"	"CG42613"
