"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"CG32944"	0	0.531722005118229	0.677	0.042	0	"82"	"CG32944"
"CG72721"	0	0.527244832626854	0.768	0.077	0	"82"	"CG7272"
"CG9330"	0	0.517754816632814	0.781	0.077	0	"82"	"CG9330"
"FMRFaR1"	0	0.516337621972223	0.697	0.057	0	"82"	"FMRFaR"
"Spt-I"	0	0.50877975039074	0.832	0.091	0	"82"	"Spt-I"
"Fur1"	0	0.506773813329415	0.643	0.051	0	"82"	"Fur1"
"stau1"	0	0.5040141184083	0.764	0.074	0	"82"	"stau"
"CG10901"	0	0.497203927842519	0.734	0.084	0	"82"	"CG1090"
"CG5644"	0	0.494856335359114	0.774	0.068	0	"82"	"CG5644"
"Nmt"	0	0.487302357666725	0.633	0.03	0	"82"	"Nmt"
"CG17075"	0	0.484027678555468	0.599	0.034	0	"82"	"CG17075"
"Usp22"	0	0.474438746095362	0.791	0.09	0	"82"	"Usp2"
"Spn55B"	0	0.470709656427083	0.596	0.031	0	"82"	"Spn55B"
"CG314753"	0	0.46310499923106	0.633	0.062	0	"82"	"CG31475"
"Myo81F"	0	0.451987372272365	0.488	0.031	0	"82"	"Myo81F"
"gammaSnap21"	0	0.449491100797607	0.754	0.069	0	"82"	"gammaSnap2"
"drongo"	0	0.448093480647018	0.646	0.061	0	"82"	"drongo"
"CG12290"	0	0.443591819257463	0.512	0.041	0	"82"	"CG12290"
"ATP8B"	0	0.442454079367814	0.606	0.033	0	"82"	"ATP8B"
"CG31108"	0	0.442121307907753	0.596	0.039	0	"82"	"CG31108"
"CG10866"	0	0.438309760047321	0.67	0.058	0	"82"	"CG10866"
"CG9947"	0	0.437495102433298	0.835	0.098	0	"82"	"CG9947"
"eIF3b"	0	0.433360384704118	0.741	0.066	0	"82"	"eIF3b"
"CG16352"	0	0.430252891026056	0.737	0.079	0	"82"	"CG1635"
"CG33090"	0	0.428056928525959	0.606	0.054	0	"82"	"CG33090"
"lace"	0	0.418978338291701	0.684	0.06	0	"82"	"lace"
"Cep97"	0	0.417435322078807	0.707	0.074	0	"82"	"Cep97"
"CG9257"	0	0.410227308070972	0.791	0.089	0	"82"	"CG9257"
"CG31678"	0	0.407085312317497	0.707	0.067	0	"82"	"CG31678"
"tadr"	0	0.397877146802891	0.65	0.05	0	"82"	"tadr"
"CG27472"	0	0.395542451397859	0.707	0.064	0	"82"	"CG2747"
"CG5934"	0	0.395425883657987	0.842	0.107	0	"82"	"CG5934"
"Sh3beta"	0	0.394258550397453	0.795	0.095	0	"82"	"Sh3beta"
"CG15760"	0	0.389456325926217	0.67	0.056	0	"82"	"CG15760"
"CG12817"	0	0.389037343002608	0.697	0.066	0	"82"	"CG12817"
"PDCD-5"	0	0.387383820990551	0.731	0.066	0	"82"	"PDCD-5"
"dsd2"	0	0.38562453430134	0.751	0.086	0	"82"	"dsd"
"CG1890"	0	0.384557878898554	0.616	0.05	0	"82"	"CG1890"
"eIF3e"	0	0.383684608621705	0.791	0.083	0	"82"	"eIF3e"
"Jra"	0	0.36914339979141	0.731	0.067	0	"82"	"Jra"
"AnxB9"	0	0.368204734902665	0.747	0.054	0	"82"	"AnxB9"
"Nrx-IV"	0	0.363633541548908	0.576	0.047	0	"82"	"Nrx-IV"
"vari1"	0	0.363278456379187	0.704	0.073	0	"82"	"vari"
"tmod"	0	0.359787871546588	0.68	0.065	0	"82"	"tmod"
"ths2"	0	0.359597876874209	0.67	0.068	0	"82"	"ths"
"Dop1R2"	0	0.359257164445991	0.407	0.028	0	"82"	"Dop1R2"
"CG12093"	0	0.352495576490776	0.599	0.038	0	"82"	"CG12093"
"CG6431"	0	0.350012153803434	0.354	0.011	0	"82"	"CG6431"
"CG2938"	0	0.348911488107867	0.559	0.036	0	"82"	"CG2938"
"CG14669"	0	0.347796631930294	0.519	0.041	0	"82"	"CG14669"
"DCTN6-p27"	0	0.345513363615276	0.721	0.069	0	"82"	"DCTN6-p27"
"PGAP3"	0	0.345382292188627	0.741	0.084	0	"82"	"PGAP3"
"CG34126"	0	0.342727865535704	0.572	0.043	0	"82"	"CG34126"
"CG12746"	0	0.341041988533804	0.636	0.049	0	"82"	"CG12746"
"mod"	0	0.340822708448578	0.704	0.076	0	"82"	"mod"
"CG1492"	0	0.340237312643263	0.721	0.075	0	"82"	"CG1492"
"Snoo"	0	0.339388919900976	0.626	0.062	0	"82"	"Snoo"
"SerRS"	0	0.337748886206688	0.623	0.045	0	"82"	"SerRS"
"CG42797"	0	0.337705402635331	0.498	0.024	0	"82"	"CG42797"
"CG7029"	0	0.336042444134936	0.764	0.089	0	"82"	"CG7029"
"GlyRS"	0	0.335812451384745	0.542	0.037	0	"82"	"GlyRS"
"sws"	0	0.335656688918729	0.643	0.06	0	"82"	"sws"
"Tsp42Ef"	0	0.332561307286066	0.478	0.027	0	"82"	"Tsp42Ef"
"CG172722"	0	0.329392772746267	0.764	0.09	0	"82"	"CG17272"
"CG14883"	0	0.327326690730268	0.613	0.054	0	"82"	"CG14883"
"MAPk-Ak2"	0	0.324416712410883	0.7	0.076	0	"82"	"MAPk-Ak2"
"Frq22"	0	0.323790801763798	0.633	0.061	0	"82"	"Frq2"
"puc"	0	0.322955530618671	0.603	0.056	0	"82"	"puc"
"Khc-73"	0	0.322616935112631	0.744	0.085	0	"82"	"Khc-73"
"CG9249"	0	0.321416441690526	0.663	0.057	0	"82"	"CG9249"
"CG423211"	0	0.32005793060877	0.589	0.054	0	"82"	"CG42321"
"Dad"	0	0.317744745422518	0.515	0.039	0	"82"	"Dad"
"CG10737"	0	0.317377852209777	0.593	0.046	0	"82"	"CG10737"
"Ufc1"	0	0.309843973004083	0.737	0.073	0	"82"	"Ufc1"
"Sdhaf3"	0	0.307446580005334	0.704	0.078	0	"82"	"Sdhaf3"
"Tret1-1"	0	0.306522397363964	0.404	0.015	0	"82"	"Tret1-1"
"CG15535"	0	0.305576452887095	0.62	0.045	0	"82"	"CG15535"
"NKAIN"	0	0.302440360954208	0.613	0.04	0	"82"	"NKAIN"
"Dhc64C1"	0	0.302313121670703	0.653	0.064	0	"82"	"Dhc64C"
"Spase25"	0	0.300362046580728	0.778	0.092	0	"82"	"Spase25"
"Bem46"	0	0.299861013069198	0.539	0.032	0	"82"	"Bem46"
"CCT7"	0	0.299785488406911	0.535	0.041	0	"82"	"CCT7"
"NTPase"	0	0.298561730620536	0.694	0.071	0	"82"	"NTPase"
"CG14086"	0	0.291943467404507	0.286	0.006	0	"82"	"CG14086"
"S"	0	0.289818387989855	0.599	0.057	0	"82"	"S"
"FASN1"	0	0.289305205721432	0.542	0.042	0	"82"	"FASN1"
"CG11593"	0	0.289249483784383	0.515	0.043	0	"82"	"CG11593"
"CG7878"	0	0.288963866492889	0.606	0.058	0	"82"	"CG7878"
"CG17163"	0	0.286240608287536	0.633	0.057	0	"82"	"CG17163"
"GstO3"	0	0.284612149014295	0.269	0.01	0	"82"	"GstO3"
"mew"	0	0.272056596142893	0.401	0.023	0	"82"	"mew"
"Rab6"	0	0.268612997983285	0.663	0.065	0	"82"	"Rab6"
"wake"	0	0.268412027859331	0.444	0.028	0	"82"	"wake"
"Atet"	0	0.264779983580812	0.559	0.05	0	"82"	"Atet"
"CG10428"	0	0.264343032534355	0.465	0.029	0	"82"	"CG10428"
"CG10483"	0	0.263233019310611	0.65	0.065	0	"82"	"CG10483"
"Srp54k"	0	0.262669437513867	0.65	0.057	0	"82"	"Srp54k"
"CG8027"	0	0.261664920456324	0.458	0.03	0	"82"	"CG8027"
"vn"	0	0.261602217517	0.303	0.01	0	"82"	"vn"
"pns"	0	0.257996966851762	0.512	0.036	0	"82"	"pns"
"CG8407"	0	0.252259322865792	0.397	0.019	0	"82"	"CG8407"
"Rpn7"	0	0.25067886236855	0.677	0.071	0	"82"	"Rpn7"
"Men"	4.77242721436857e-307	0.39892695576852	0.758	0.09	6.96297130576374e-303	"82"	"Men"
"CG22013"	2.05602590347464e-305	0.359977520473171	0.684	0.074	2.9997417931695e-301	"82"	"CG2201"
"CG7506"	5.81311822304531e-305	0.279274007173818	0.717	0.081	8.48133948742311e-301	"82"	"CG7506"
"CG8314"	2.28148901541533e-304	0.267981502802613	0.636	0.065	3.32869247349096e-300	"82"	"CG8314"
"sda"	4.42205721212723e-304	0.270645851468251	0.677	0.072	6.45178147249363e-300	"82"	"sda"
"pHCl-17"	1.50757228838471e-303	0.727878712162279	0.862	0.117	2.1995479687533e-299	"82"	"pHCl-1"
"Karybeta3"	3.28952187692806e-303	0.290146298769596	0.663	0.071	4.79941241843804e-299	"82"	"Karybeta3"
"CG128512"	1.40738605549798e-301	0.276059104045727	0.582	0.056	2.05337625497156e-297	"82"	"CG12851"
"CG42380"	2.43975661153087e-299	0.320076939177589	0.761	0.091	3.55960489622354e-295	"82"	"CG42380"
"WASp"	2.52568107358807e-298	0.25829619681175	0.401	0.028	3.684968686365e-294	"82"	"WASp"
"PHDP"	2.86014337889903e-298	0.365804704014934	0.253	0.011	4.17294918981368e-294	"82"	"PHDP"
"CG42354"	6.41060623319288e-297	0.276261230736483	0.69	0.077	9.35307449422842e-293	"82"	"CG42354"
"CG8032"	7.99558891978068e-297	0.284556931589436	0.667	0.072	1.166556423396e-292	"82"	"CG8032"
"CG80261"	8.47182573347653e-297	0.602725863230486	0.886	0.127	1.23603937451423e-292	"82"	"CG8026"
"Slob"	9.47570228867671e-297	0.337309219431994	0.542	0.05	1.38250496391793e-292	"82"	"Slob"
"CG6000"	2.46181548769579e-296	0.260794016748157	0.657	0.071	3.59178879654815e-292	"82"	"CG6000"
"Fem-1"	3.6742962211162e-296	0.36111707315631	0.724	0.085	5.36079818660854e-292	"82"	"Fem-1"
"spoon3"	8.625370900698e-294	0.301647201273002	0.67	0.073	1.25844161441184e-289	"82"	"spoon"
"nAChRalpha43"	4.80433555913712e-293	0.385396951100402	0.731	0.086	7.00952558078106e-289	"82"	"nAChRalpha4"
"CG1354"	1.64720438657729e-292	0.32094665558188	0.737	0.089	2.40327120001626e-288	"82"	"CG1354"
"Hsc70-51"	2.67491563188594e-290	0.490391764053713	0.838	0.115	3.90270190692159e-286	"82"	"Hsc70-5"
"CG133843"	3.49300773523507e-290	0.28914748590016	0.721	0.084	5.09629828570797e-286	"82"	"CG13384"
"CG427957"	7.24420076244539e-290	0.615909157458662	0.852	0.119	1.05692889124078e-285	"82"	"CG42795"
"GlcAT-P1"	3.63653693432381e-289	0.735318106849622	0.902	0.137	5.30570738717844e-285	"82"	"GlcAT-P"
"CG7772"	1.08997491020341e-288	0.340760912840053	0.768	0.096	1.59027339398677e-284	"82"	"CG7772"
"CG8331"	1.74481110662025e-288	0.596314851233665	0.939	0.15	2.54567940455895e-284	"82"	"CG8331"
"firl"	2.28091369963766e-287	0.339545524664341	0.636	0.068	3.32785308777135e-283	"82"	"firl"
"CG6180"	5.84028722310922e-287	0.273908289764453	0.7	0.083	8.52097905851635e-283	"82"	"CG6180"
"CG42813"	5.97792369914491e-287	0.453182919895906	0.848	0.12	8.72179067705243e-283	"82"	"CG42813"
"pix"	1.78775111892778e-285	0.658037863784977	0.949	0.156	2.60832888251562e-281	"82"	"pix"
"CG326475"	2.2513619219069e-285	0.623249101672056	0.815	0.112	3.28473704406217e-281	"82"	"CG32647"
"Myc2"	6.97241975016683e-284	0.279795101092616	0.603	0.062	1.01727604154934e-279	"82"	"Myc"
"Shab7"	4.59536862035034e-282	0.569675232790363	0.788	0.104	6.70464281709115e-278	"82"	"Shab"
"ThrRS1"	1.13802495289168e-281	0.502960644652771	0.855	0.123	1.66037840626896e-277	"82"	"ThrRS"
"CG35568"	3.68979485632822e-281	1.08772826955657	0.97	0.182	5.38341069538288e-277	"82"	"CG3556"
"CG14812"	1.37633369290892e-280	0.352753182787296	0.808	0.108	2.00807085795412e-276	"82"	"CG14812"
"AcCoAS5"	2.91754358787876e-280	0.329732933101225	0.657	0.074	4.25669609471511e-276	"82"	"AcCoAS"
"Nmnat2"	5.95978138612067e-279	0.371808741177062	0.825	0.112	8.69532104235005e-275	"82"	"Nmnat"
"PMP34"	1.16360595592746e-275	0.265920117051941	0.71	0.086	1.69770108969817e-271	"82"	"PMP34"
"CG113884"	2.70712788282513e-274	0.573177990977366	0.912	0.143	3.94969958104187e-270	"82"	"CG11388"
"eIF3l"	6.31551223190189e-274	0.62927455606185	0.899	0.146	9.21433234634485e-270	"82"	"eIF3l"
"CR317812"	6.48787459809599e-274	1.69806629063987	0.613	0.071	9.46580903862205e-270	"82"	"CR31781"
"CG8187"	8.55227425034203e-274	0.291114491197103	0.751	0.096	1.2477768131249e-269	"82"	"CG8187"
"Mkk43"	8.88048214239505e-274	0.338039274176635	0.697	0.084	1.29566234457544e-269	"82"	"Mkk4"
"hiw1"	7.90119033682687e-273	0.265729494230762	0.539	0.053	1.15278367014304e-268	"82"	"hiw"
"Prosbeta7"	8.97094248834875e-272	0.25986177139954	0.774	0.102	1.30886050905008e-267	"82"	"Prosbeta7"
"CG4911"	1.67958147109799e-271	0.278784232685431	0.643	0.073	2.45050936633197e-267	"82"	"CG4911"
"PrBP1"	6.36862899423116e-271	0.461300868522097	0.855	0.127	9.29182970258327e-267	"82"	"PrBP"
"tws1"	7.06462978052076e-271	0.308958334822089	0.737	0.093	1.03072948497798e-266	"82"	"tws"
"east1"	1.9127394526698e-269	0.279674239103014	0.663	0.077	2.79068686144524e-265	"82"	"east"
"mim"	4.43132054994344e-269	0.253080275496857	0.444	0.037	6.46529668236748e-265	"82"	"mim"
"CG34228"	6.51755850670808e-268	0.39888065688799	0.845	0.124	9.50911786128709e-264	"82"	"CG34228"
"CG111911"	2.81356971082819e-267	0.336651477683963	0.838	0.119	4.10499820809833e-263	"82"	"CG11191"
"Jwa"	3.71154459486874e-267	0.334800406960657	0.869	0.127	5.41514356391349e-263	"82"	"Jwa"
"dpr203"	6.71740292503264e-266	0.377270814606873	0.609	0.067	9.80069086762263e-262	"82"	"dpr20"
"Prx31"	4.88377613795685e-265	0.518599933654793	0.879	0.137	7.12542938527905e-261	"82"	"Prx3"
"alpha-Spec"	1.11535236049459e-264	0.441555416147027	0.845	0.125	1.6272990939616e-260	"82"	"alpha-Spec"
"CG423061"	5.71626880543518e-264	0.278831419232749	0.724	0.092	8.34003618712992e-260	"82"	"CG42306"
"mahe5"	8.20515306585662e-264	0.398214019609007	0.818	0.116	1.19713183230848e-259	"82"	"mahe"
"B41"	2.0003205426805e-263	0.279917996542051	0.653	0.076	2.91846767177085e-259	"82"	"B4"
"Arpc3A"	8.85290308671255e-263	0.308134872339379	0.848	0.124	1.29163856035136e-258	"82"	"Arpc3A"
"Nmdar2"	1.31188357401711e-262	0.257517679860632	0.529	0.052	1.91403813449097e-258	"82"	"Nmdar2"
"CG4502"	2.7068735594281e-262	0.333694608232762	0.764	0.102	3.9493285232056e-258	"82"	"CG4502"
"Trap12"	1.24017649318052e-261	0.370179748333694	0.798	0.112	1.80941750355039e-257	"82"	"Trap1"
"CG120046"	1.92480646014969e-260	0.296791868105253	0.751	0.098	2.80829262535839e-256	"82"	"CG12004"
"Chmp1"	1.00388083600671e-259	0.493117537472187	0.939	0.159	1.46466213973379e-255	"82"	"Chmp1"
"cnn"	1.78810403783008e-259	0.293451680297948	0.721	0.092	2.60884379119409e-255	"82"	"cnn"
"klu"	2.33232402921778e-259	0.350335938424766	0.306	0.019	3.40286075862874e-255	"82"	"klu"
"CG14322"	4.83847368824761e-259	0.317608110683093	0.31	0.02	7.05933311115327e-255	"82"	"CG14322"
"CG14207"	7.88519937132117e-259	0.687843924551203	0.902	0.153	1.15045058827576e-254	"82"	"CG14207"
"ab12"	5.8661438749362e-258	0.675092638080765	0.926	0.152	8.55870391353192e-254	"82"	"ab"
"eag11"	5.916282711129e-258	0.542000316874125	0.838	0.123	8.63185647553721e-254	"82"	"eag"
"Fas23"	7.4602430252135e-257	1.20902698875647	0.97	0.181	1.08844945737865e-252	"82"	"Fas2"
"capu9"	5.68252498378888e-256	0.544345645635044	0.912	0.145	8.29080395134798e-252	"82"	"capu"
"ghi"	1.41074629768235e-255	0.383412866066008	0.875	0.138	2.05827884831854e-251	"82"	"ghi"
"Imp8"	6.41227106075697e-254	0.539670699550619	0.869	0.131	9.35550347764442e-250	"82"	"Imp"
"siz1"	1.1034452374972e-253	0.319433498061324	0.727	0.095	1.60992660150841e-249	"82"	"siz"
"CG14321"	1.41515044143969e-253	0.336741017846382	0.859	0.13	2.0647044940605e-249	"82"	"CG14321"
"mam5"	5.07385095518343e-253	0.339412209436243	0.646	0.078	7.40274854361262e-249	"82"	"mam"
"path3"	1.21287778886511e-252	0.424841536842561	0.822	0.121	1.7695886939542e-248	"82"	"path"
"pyd5"	1.5195873442838e-252	0.519379089506953	0.724	0.096	2.21707793531006e-248	"82"	"pyd"
"CG10098"	7.12695998512984e-252	0.636395875233388	0.926	0.164	1.03982346183044e-247	"82"	"CG10098"
"Atx23"	1.41814458743305e-251	0.406522790513192	0.835	0.124	2.06907295306482e-247	"82"	"Atx2"
"Glut19"	5.28334441089391e-250	0.427239641592258	0.842	0.126	7.70839949549421e-246	"82"	"Glut1"
"retm"	2.74521204956336e-249	0.326763466054525	0.791	0.115	4.00526438031294e-245	"82"	"retm"
"mask1"	1.78857940464695e-248	0.261897744683867	0.643	0.078	2.6095373513799e-244	"82"	"mask"
"MICAL-like"	4.97994537662923e-248	0.261305985530148	0.401	0.033	7.26574030450205e-244	"82"	"MICAL-like"
"Arp1"	1.32512466554593e-247	0.385747763571124	0.845	0.132	1.93335688703151e-243	"82"	"Arp1"
"sff3"	9.14954321093888e-247	0.258729851586944	0.684	0.087	1.33491835447598e-242	"82"	"sff"
"Dic1"	9.79259619750376e-247	0.374524529959448	0.845	0.129	1.4287397852158e-242	"82"	"Dic1"
"rogdi2"	1.05409079623172e-246	0.298570520879719	0.771	0.108	1.53791847170208e-242	"82"	"rogdi"
"Teh213"	1.15970392047224e-246	0.69704788020224	0.926	0.159	1.692008019969e-242	"82"	"Teh2"
"mRpL421"	1.45949541162332e-245	0.312104232002887	0.764	0.11	2.12940380555842e-241	"82"	"mRpL42"
"P5cr1"	4.04202540146256e-245	0.358139189012418	0.822	0.125	5.89731506073388e-241	"82"	"P5cr"
"jvl2"	8.60476092475881e-245	0.262135948876205	0.684	0.088	1.25543461892231e-240	"82"	"jvl"
"Uev1A"	1.23642149062419e-244	0.461330021457783	0.872	0.141	1.80393895482069e-240	"82"	"Uev1A"
"Pka-R13"	1.1154498174226e-241	0.425043681874346	0.886	0.144	1.62744128361957e-237	"82"	"Pka-R1"
"CR449228"	1.12109172537908e-240	0.46166631837847	0.815	0.124	1.63567282732807e-236	"82"	"CR44922"
"CG90055"	4.06231700385688e-238	0.389315489014441	0.825	0.126	5.92692050862718e-234	"82"	"CG9005"
"unc7911"	6.92509575683838e-237	0.493771280191257	0.875	0.142	1.01037147092272e-232	"82"	"unc79"
"mRpS53"	1.43612917073094e-235	0.324435536887108	0.69	0.093	2.09531246009644e-231	"82"	"mRpS5"
"CG30784"	1.91872091025034e-235	0.399311429741719	0.751	0.108	2.79941380805525e-231	"82"	"CG3078"
"CG19985"	2.06636532811946e-235	0.332012666520142	0.822	0.125	3.01482701372629e-231	"82"	"CG1998"
"Rab7"	3.10334710394752e-235	0.316881233061429	0.845	0.134	4.52778342465944e-231	"82"	"Rab7"
"Aps8"	5.20448515585947e-235	0.509091047383377	0.886	0.15	7.59334384239897e-231	"82"	"Aps"
"FKBP591"	7.3780114126959e-235	0.33159359078972	0.842	0.135	1.07645186511233e-230	"82"	"FKBP59"
"mab-213"	8.25955158574482e-235	0.321972430454524	0.465	0.045	1.20506857636017e-230	"82"	"mab-21"
"Wbp2"	4.71468932204427e-234	0.373446448434104	0.808	0.125	6.87873172086259e-230	"82"	"Wbp2"
"phyl2"	1.19175970066964e-233	0.277670628780216	0.673	0.088	1.73877740327701e-229	"82"	"phyl"
"AMPdeam11"	2.19933676350841e-233	0.773827806381166	0.943	0.182	3.20883233795876e-229	"82"	"AMPdeam"
"CG437783"	4.02499590863231e-233	0.313757063101414	0.71	0.098	5.87246903069455e-229	"82"	"CG43778"
"eIF4G23"	1.70945660651693e-231	0.255501069846685	0.653	0.085	2.49409718890821e-227	"82"	"eIF4G2"
"CG50283"	7.17312987018706e-231	0.614514433177325	0.912	0.169	1.04655964806029e-226	"82"	"CG5028"
"eIF3k"	3.186697249349e-230	0.51393016401783	0.912	0.17	4.64939128680019e-226	"82"	"eIF3k"
"CG185492"	4.43138949977914e-230	0.614475612196051	0.737	0.111	6.46539728017776e-226	"82"	"CG18549"
"CG4266812"	1.3502573312658e-229	0.495357275143663	0.865	0.142	1.97002544631681e-225	"82"	"CG42668"
"Proc9"	6.45646638806836e-229	1.64123234944837	1	0.257	9.41998446019174e-225	"82"	"Proc"
"Eip63F-18"	4.2094011523466e-228	0.65517292895928	0.912	0.164	6.14151628127369e-224	"82"	"Eip63F-1"
"frj4"	7.76874914889219e-228	0.255064741852369	0.832	0.129	1.13346050082337e-223	"82"	"frj"
"Pde1c9"	3.06458881084791e-227	0.408821591880644	0.64	0.084	4.4712350750271e-223	"82"	"Pde1c"
"CG43643"	2.2022208227979e-226	0.580545173397438	0.899	0.167	3.21304018046214e-222	"82"	"CG4364"
"GABPI"	1.66514927246831e-225	0.594409386852501	0.946	0.184	2.42945278853127e-221	"82"	"GABPI"
"Klc"	1.87566526122502e-225	0.311434452985259	0.788	0.122	2.7365956161273e-221	"82"	"Klc"
"spidey"	2.56125988536718e-224	0.422615593716543	0.926	0.165	3.73687817275072e-220	"82"	"spidey"
"eIF3h"	4.29501897089256e-223	0.273139481292041	0.892	0.152	6.26643267853224e-219	"82"	"eIF3h"
"SLO24"	1.62715124246227e-221	0.331111415629045	0.62	0.08	2.37401366275245e-217	"82"	"SLO2"
"Men-b2"	2.82164521462222e-221	0.381158920791256	0.842	0.139	4.11678036813381e-217	"82"	"Men-b"
"stj5"	6.64703698360313e-221	0.345272975341384	0.657	0.089	9.69802695907697e-217	"82"	"stj"
"galectin1"	9.94308162478565e-221	0.506573791191285	0.929	0.175	1.45069560905623e-216	"82"	"galectin"
"CG32276"	1.60875640886356e-220	0.396363736440491	0.912	0.166	2.34717560053193e-216	"82"	"CG32276"
"dally5"	1.64762079388989e-220	0.786564709024622	0.98	0.21	2.40387873828535e-216	"82"	"dally"
"CG410991"	2.90116362898592e-220	0.26442781076535	0.704	0.1	4.23279773469046e-216	"82"	"CG41099"
"CG450024"	1.32534426301037e-219	0.292661443818456	0.623	0.081	1.93367727973213e-215	"82"	"CG45002"
"CG9231"	3.98078825346957e-219	0.344341276271954	0.855	0.149	5.80797006181211e-215	"82"	"CG9231"
"Unc-761"	7.0404846646562e-219	0.458955894489325	0.882	0.156	1.02720671257334e-214	"82"	"Unc-76"
"Ctr91"	8.14608133381624e-219	0.256903829766264	0.768	0.116	1.18851326660379e-214	"82"	"Ctr9"
"CG322066"	8.46672310907293e-219	0.294790145893675	0.677	0.094	1.23529490161374e-214	"82"	"CG32206"
"shrb"	4.05445307392305e-218	0.315525500153675	0.875	0.151	5.91544703485373e-214	"82"	"shrb"
"Dbp809"	5.19888359930616e-218	0.257294060883482	0.778	0.119	7.58517117138769e-214	"82"	"Dbp80"
"Lmpt1"	1.68357185352671e-217	0.290216252205043	0.505	0.057	2.45633133429547e-213	"82"	"Lmpt"
"CG51741"	1.97614983584798e-217	0.428871364856274	0.892	0.161	2.8832026105022e-213	"82"	"CG5174"
"Xbp1"	2.60624904155834e-216	0.258993048287602	0.886	0.153	3.80251735163361e-212	"82"	"Xbp1"
"Hipk7"	3.41341000751982e-216	0.271998437572218	0.724	0.107	4.98016520097142e-212	"82"	"Hipk"
"Sfxn24"	3.62587631842314e-216	0.379305598048576	0.865	0.151	5.29015354857937e-212	"82"	"Sfxn2"
"Nrg8"	6.6420161361308e-216	0.570437843263863	0.899	0.164	9.69070154261484e-212	"82"	"Nrg"
"CG96461"	1.87983810661842e-215	0.46375323884531	0.882	0.159	2.74268379755627e-211	"82"	"CG9646"
"DIP114"	5.87224111369021e-215	0.284665588286904	0.761	0.115	8.56759978487402e-211	"82"	"DIP1"
"mura8"	1.56688216411582e-214	0.292519750231023	0.828	0.135	2.28608107744499e-210	"82"	"mura"
"CG178166"	1.61767216166263e-214	0.758368195997662	0.956	0.205	2.36018368386578e-210	"82"	"CG17816"
"CG13887"	1.68059851836612e-213	0.334991863631216	0.869	0.151	2.45199323829617e-209	"82"	"CG13887"
"CG1771620"	1.9623803459753e-213	0.484835045177208	0.949	0.174	2.86311292477796e-209	"82"	"CG17716"
"ringer1"	1.01992332978298e-212	0.668941154446899	0.956	0.194	1.48806813815337e-208	"82"	"ringer"
"CG1576514"	5.9773215625626e-212	0.402898340106872	0.896	0.155	8.72091215977883e-208	"82"	"CG15765"
"CG7220"	1.19508165830092e-211	0.320073507355338	0.852	0.146	1.74362413946104e-207	"82"	"CG7220"
"AP-1sigma5"	1.18723380386922e-210	0.50026468251397	0.929	0.18	1.7321741198452e-206	"82"	"AP-1sigma"
"UBL36"	1.05667803012888e-209	0.251315269281538	0.754	0.116	1.54169324595803e-205	"82"	"UBL3"
"Cow10"	1.06628378897614e-209	0.613475882509261	0.936	0.184	1.55570804811618e-205	"82"	"Cow"
"CG120256"	7.73837629796789e-209	0.345855557954934	0.872	0.151	1.12902910187351e-204	"82"	"CG12025"
"CG16364"	9.92913417064055e-208	0.296848028152986	0.734	0.112	1.44866067549646e-203	"82"	"CG1636"
"CG15137"	5.49134353193593e-207	0.315586192017097	0.778	0.124	8.01187021309452e-203	"82"	"CG1513"
"PHGPx"	6.55691331648771e-207	0.456027920104954	0.933	0.186	9.56653652875558e-203	"82"	"PHGPx"
"Ca-alpha1D16"	8.99171354859422e-207	0.467338950934587	0.865	0.152	1.3118910067399e-202	"82"	"Ca-alpha1D"
"Sar1"	3.4374427303455e-206	0.310679183934675	0.899	0.164	5.01522894357409e-202	"82"	"Sar1"
"CG39618"	5.57944984389871e-205	0.761904066309695	0.848	0.164	8.14041732224822e-201	"82"	"CG3961"
"Nmda11"	9.95557556968582e-205	0.579645565725486	0.919	0.186	1.45251847561716e-200	"82"	"Nmda1"
"CG30616"	5.31570544724357e-204	0.315639408825337	0.862	0.151	7.75561424752838e-200	"82"	"CG3061"
"VhaM9.7-b"	1.09589597952495e-200	0.279714699630528	0.926	0.18	1.59891223412691e-196	"82"	"VhaM9.7-b"
"CR452233"	1.60823465619265e-199	0.525174978748808	0.296	0.023	2.34641436338508e-195	"82"	"CR45223"
"cic12"	2.60948108819298e-199	0.266482443281601	0.855	0.148	3.80723290767355e-195	"82"	"cic"
"mRpS28"	2.4937357983921e-198	0.307780480008099	0.852	0.157	3.63836052985407e-194	"82"	"mRpS28"
"rdx3"	7.20878947133975e-198	0.285900281089493	0.805	0.136	1.05176238386847e-193	"82"	"rdx"
"Chchd32"	1.26301685061699e-197	0.467491849614914	0.902	0.182	1.84274158505018e-193	"82"	"Chchd3"
"Trx-2"	1.39846109019882e-197	0.629056251076157	0.987	0.234	2.04035473060008e-193	"82"	"Trx-2"
"P322"	1.57512707934768e-197	0.315257492991368	0.865	0.159	2.29811040876826e-193	"82"	"P32"
"CG39074"	3.59364753683544e-197	0.266110367339548	0.781	0.13	5.24313175624291e-193	"82"	"CG3907"
"SPoCk8"	2.09175113967482e-196	0.372192506557195	0.862	0.157	3.05186491278557e-192	"82"	"SPoCk"
"SelR7"	2.20398845944609e-196	0.527275389546263	0.882	0.169	3.21561916233184e-192	"82"	"SelR"
"Sxl11"	1.25479459268996e-194	0.505208331090492	0.838	0.155	1.83074531073466e-190	"82"	"Sxl"
